test_date,train_end,calib_start,calib_end,best_alpha,forecast,realized,calib_error,hist_mean_expand,SSE_forecast,SSE_hist,row_num,Cum_SSE_forecast,Cum_SSE_hist,RMSE_forecast,RMSE_hist,RMSE_diff,Cum_RMSE_diff,R_Sq_OOS
1997-06-30,1992-05-31,1992-06-30,1997-05-31,0.0001,-0.8366820958908121,-1.1061454754728284,0.8641854444460119,-0.07916658634590161,0.07261051293576179,1.0546856387123764,18,29.614151814404767,53.37747865664797,0.06351312766129613,0.24206124554569247,0.17854811788439634,3.340658107735273,0.4451938802711426
1997-07-31,1992-06-30,1992-07-31,1997-06-30,0.0001,-0.8394570208127462,-1.4544057591499047,0.8643058444024713,-0.0844969707366148,0.378161950782463,1.876650088571968,19,29.99231376518723,55.25412874521994,0.1410789160983953,0.314278630029567,0.17319971393117173,3.513857821666445,0.45719325512336706
1997-08-31,1992-07-31,1992-08-31,1997-07-31,0.0001,-0.8457251930408723,-0.015619978128265767,0.8502126501559574,-0.08423103640221963,0.6890746678251047,0.004707477317471892,20,30.681388433012337,55.25883622253741,0.18561716890216604,0.015341899030876021,-0.17027526987129002,3.343582551795155,0.44476955125415973
1997-09-30,1992-08-31,1992-09-30,1997-08-31,0.0001,0.7861309345986468,0.7213818733949288,0.8369180041690764,-0.08113252521069214,0.004192440926762825,0.6440293599693414,21,30.6855808739391,55.90286558250675,0.014129403530636497,0.17512299894772482,0.16099359541708833,3.504576147212243,0.45109109248343615
1997-10-31,1992-09-30,1992-10-31,1997-09-30,0.0001,-0.8375904839498806,-2.495362797852863,0.8352053711528344,-0.09038244962694567,2.748209044743248,5.783930475352854,22,33.43378991868235,61.68679605785961,0.3534382448786137,0.512743533062931,0.15930528818431727,3.6638814353965605,0.4580073523785727
1997-11-30,1992-10-31,1992-11-30,1997-10-31,0.0001,-0.8541277174253451,-1.3645066330085565,0.8809821325318129,-0.09524551902916556,0.26048663747189477,1.6110237754602046,23,33.69427655615424,63.297819833319814,0.10642136052991853,0.2646592374668427,0.1582378769369242,3.8221193123334847,0.4676866178822535
1997-12-31,1992-11-30,1992-12-31,1997-11-30,0.0001,-0.8591687537744296,-0.5693175079798972,0.8852945047488557,-0.09704807412023297,0.08401374468864242,0.22303841815812778,24,33.77829030084288,63.52085825147794,0.0591656377922194,0.09640159450577218,0.03723595671355278,3.8593552690470374,0.468233093338959
1998-01-31,1992-12-31,1993-01-31,1997-12-31,0.0001,0.7783462926370538,0.8708262387809071,0.8808272656442481,-0.09338188354106199,0.008552540438770016,0.9296973031516574,25,33.786842841281654,64.4505555546296,0.01849598922877067,0.19284162446439382,0.17434563523562316,4.033700904282661,0.4757711155392099
1998-02-28,1993-01-31,1993-02-28,1998-01-31,0.0001,-0.8560038657564624,-0.23723306956744136,0.8801899074875172,-0.09392471820531248,0.38287729821639493,0.020537283570131386,26,34.16972013949805,64.47109283819972,0.12135093708496777,0.028105080002165626,-0.09324585708280214,3.9404550471998583,0.46999936506036444
1998-03-31,1993-02-28,1993-03-31,1998-02-28,0.0001,0.7817357729574659,0.023420244038404467,0.8791989155790968,-0.09348357173071205,0.5750424413997959,0.013666502141379535,27,34.74476258089785,64.48475934034111,0.1459378915840312,0.02249814983453128,-0.12343974174949993,3.8170153054503584,0.46119419632908787
1998-04-30,1993-03-31,1993-04-30,1998-03-31,0.0001,0.8641972834602852,0.4109858394313358,0.8828411681149277,-0.09159417318703396,0.20540061299880555,0.25258666908348076,28,34.95016319389665,64.73734600942458,0.08564891230207637,0.09497869480713646,0.009329782505060086,3.8263450879554184,0.4601236326739663
1998-05-31,1993-04-30,1993-05-31,1998-04-30,0.0001,-0.7684169051649062,-1.2778619403901303,0.8257656535972902,-0.09602054545271714,0.25953424391562985,1.3967490827876106,29,35.20969743781228,66.13409509221219,0.09460156809876809,0.21946243750454164,0.12486086940577355,3.951205957361192,0.46760143328915826
1998-06-30,1993-05-31,1993-06-30,1998-05-31,0.0001,0.8431149602649967,0.3676983193122146,0.7836141918789689,-0.09429668350191815,0.2260209824948265,0.21343938262523052,30,35.435718420307104,66.34753447483743,0.08679880615439102,0.0843483614986544,-0.002450444655736614,3.9487555127054557,0.46590753219705183
1998-07-31,1993-06-30,1993-07-31,1998-06-30,0.0001,-0.8551088194579981,-1.1129959835678893,0.7763731773364079,-0.09806964387253286,0.06650578941264196,1.0300754750074141,31,35.50222420971975,67.37760994984484,0.04631790199878547,0.18228615177591365,0.13596824977712818,4.084723762482584,0.4730857292779127
1998-08-31,1993-07-31,1993-08-31,1998-07-31,0.0001,-0.8929798858115048,-0.9697752690009317,0.7598041845701161,-0.10128626979551587,0.005897530879210914,0.7542731417408247,32,35.50812174059896,68.13188309158566,0.013575634054265791,0.1535286151810169,0.1399529811267511,4.224676743609335,0.47883252114333186
1998-09-30,1993-08-31,1993-09-30,1998-08-31,4.862601580065348,0.7450670108863939,1.9209761336576783,0.7208274067193312,-0.09385148154752619,1.3827622650167315,4.059530318993492,33,36.89088400561569,72.19141341057916,0.20469950370894607,0.3507364684097307,0.14603696470078464,4.370713708310119,0.4889851540126574
1998-10-31,1993-09-30,1993-10-31,1998-09-30,1.3219411484660286,-0.8508783997828772,-0.35954757311208463,0.7415060399049447,-0.09482472730417293,0.24140598123700438,0.07007818509263941,34,37.1322899868527,72.2614915956718,0.08426254161094017,0.04539959351095539,-0.03886294809998478,4.331850760210135,0.4861400011693533
1998-11-30,1993-10-31,1993-11-30,1998-10-31,2.310129700083158,-0.8438431138483109,-0.12617623017869622,0.7446583363470852,-0.0949391488475106,0.5150457559160563,0.0009757552500911052,35,37.64733574276875,72.2624673509219,0.12130784404222604,0.005280030438470448,-0.1160278136037556,4.215822946606379,0.4790195087036636
1998-12-31,1993-11-30,1993-12-31,1998-11-30,0.0001,-0.7824151158382809,-0.4790287178757815,0.7376794803261595,-0.09633583818943159,0.09204330646866009,0.14645384016263108,36,37.739379049237414,72.40892119108452,0.05056439966041657,0.06378214661439165,0.013217746953975075,4.229040693560354,0.47880208089767606
1999-01-31,1993-12-31,1994-01-31,1998-12-31,0.0001,-0.775806179374346,-0.42647179751455516,0.7347006832908982,-0.09753198296959509,0.12203451034936219,0.10820140159287273,37,37.86141355958677,72.5171225926774,0.057430218608692594,0.05407737239560347,-0.0033528462130891223,4.225687847347265,0.477896913088359
1999-02-28,1994-01-31,1994-02-28,1999-01-31,0.0001,0.7809303797814873,0.12773162244799854,0.7364237095890448,-0.0967187569572572,0.42666861658201394,0.050377972815163256,38,38.288082176168786,72.56750056549255,0.10596283069548665,0.036410659520459424,-0.06955217117502722,4.156135676172238,0.4723797584620737
1999-03-31,1994-02-28,1994-03-31,1999-02-28,0.0001,-0.8415421667582631,-1.1296122337784653,0.733750906865344,-0.10043420111848457,0.0829843635130238,1.0592074229098682,39,38.37106653968181,73.62670798840243,0.0461281279984527,0.1648003783065944,0.11867225030814169,4.2748079264803795,0.47884310479118575
1999-04-30,1994-03-31,1994-04-30,1999-03-31,0.0001,0.7254867072633184,0.8676724685070901,0.7341353211615136,-0.09696428473989827,0.020216790700470846,0.9305240657148912,40,38.39128333038229,74.55723205411732,0.02248154281876071,0.15252246274851544,0.13004091992975472,4.404848846410134,0.48507633300393993
1999-05-31,1994-04-30,1994-05-31,1999-04-30,0.0001,-0.8439367592317626,-2.4346480891653193,0.7334338536576233,-0.10531315546998907,2.5303625351789845,5.425801233333428,41,40.92164586556127,79.98303328745074,0.24842737247455116,0.36378099929374647,0.11535362681919531,4.52020247322933,0.48837091838598934
1999-06-30,1994-05-31,1994-06-30,1999-05-31,0.0001,-0.8583281374735786,-0.8722737746039722,0.7776518218942279,-0.10804255269110645,0.00019448079497261098,0.5840493605464319,42,40.92184034635624,80.56708264799718,0.0021518585265754577,0.11792343768677804,0.11577157916020259,4.635974052389532,0.49207742167919344
1999-07-31,1994-06-30,1994-07-31,1999-06-30,0.0001,-0.8584531742938042,-1.0450194895139904,0.7695505114157701,-0.11136516594225142,0.034806989974837874,0.8717103959242014,43,40.95664733633108,81.43879304392138,0.028451096343300453,0.14238094952954528,0.11392985318624482,4.749903905575777,0.49708675920279866
1999-08-31,1994-07-31,1994-08-31,1999-07-31,0.0001,-0.8601110663676528,-0.16192635221256993,0.7680489205777209,-0.11154382737783558,0.4874618950798148,0.0025383988087226235,44,41.44410923141089,81.4413314427301,0.1052553059642703,0.007595451403071661,-0.09765985456119863,4.652244051014578,0.491116998000523
1999-09-30,1994-08-31,1994-09-30,1999-08-31,0.0001,0.769705088438275,6.060069305254079,0.767928485644777,-0.08981279522068096,27.9879535465651,37.82104984973984,45,69.432062777976,119.26238129246994,0.7886409343021717,0.9167702953513837,0.1281293610492119,4.78037341206379,0.4178209253787569
1999-10-31,1994-09-30,1994-10-31,1999-09-30,0.0001,0.8332668351967211,0.12184299441249148,1.2281090859012438,-0.08907014332723123,0.5061238812361849,0.04448435167121524,46,69.93818665921218,119.30686564414115,0.1048937227404569,0.031097445607111973,-0.07379627713334493,4.706577134930446,0.4137957922068112
1999-11-30,1994-10-31,1994-11-30,1999-10-31,0.0001,-0.8303814647279174,-0.37654281324841044,1.2333353255416974,-0.09007529252275984,0.2059695215767374,0.08206364043070107,47,70.14415618078891,119.38892928457186,0.06619917103947422,0.04178558247506996,-0.02441358856440426,4.682163546366041,0.4124735299904113
1999-12-31,1994-11-30,1994-12-31,1999-11-30,0.0001,-0.814784989216935,-0.10487457886425616,1.236668357304104,-0.0901268579803957,0.5039727907271088,0.00021749527126825404,48,70.64812897151603,119.38914677984313,0.10246674162940919,0.002128650155557576,-0.10033809147385161,4.581825454892189,0.40825333895891625
2000-01-31,1994-12-31,1995-01-31,1999-12-31,0.0001,-0.7911989819212321,-0.3519301398956743,1.242272278771388,-0.09103589715371264,0.19295711557447442,0.06806580589590161,49,70.8410860870905,119.45721258573903,0.06275269171793682,0.03727060610599452,-0.025482085611942297,4.556343369280247,0.4069752294258069
2000-02-29,1995-01-31,1995-02-28,2000-01-31,0.0001,0.8018840516571132,0.6387291476186975,1.226210912988395,-0.08851075859048631,0.026619522711784638,0.5288778811831424,50,70.86770560980229,119.98609046692218,0.023073587805880834,0.10284725384599654,0.07977366604011571,4.636117035320363,0.4093673247121996
2000-03-31,1995-02-28,1995-03-31,2000-02-29,0.0001,-0.8576904143634714,-0.7526808237260236,1.2222684801516468,-0.09080100019440196,0.011027014125844354,0.43808490079825063,51,70.87873262392813,120.42417536772042,0.014704283840155225,0.09268171349113036,0.07797742965097514,4.714094464971338,0.411424388769972
2000-04-30,1995-03-31,1995-04-30,2000-03-31,0.0001,-0.7775620198869542,-0.260787959255413,1.2176308929577162,-0.09138514782004117,0.2670554297416118,0.028697312522208137,52,71.14578805366973,120.45287268024263,0.07166366820910608,0.023491943186076558,-0.04817172502302952,4.665922739948308,0.4093475193195665
2000-05-31,1995-04-30,1995-05-31,2000-04-30,0.0001,-0.832410164568151,-0.2436301264868704,1.2206024987589594,-0.09190653473328374,0.34666193324299416,0.023020048294609036,53,71.49244998691273,120.47589272853725,0.0808751580725753,0.02084083812759333,-0.06003431994498197,4.6058884200033265,0.40658294063856115
2000-06-30,1995-05-31,1995-06-30,2000-05-31,0.0001,0.8196439880253449,1.412625521206806,1.225184670329777,-0.08677161304065545,0.3516270986942362,2.2481917661895,54,71.84407708560697,122.72408449472674,0.0806945657326573,0.20404210559431382,0.12334753986165652,4.729235959864983,0.41458860841048684
2000-07-31,1995-06-30,1995-07-31,2000-06-30,0.0001,-0.8255357884171366,-1.1205038906609655,1.2222737326069555,-0.09028770922303744,0.08700618134132587,1.0613453804965458,55,71.93108326694829,123.78542987522329,0.03977349079276659,0.1389143215665715,0.0991408307738049,4.828376790638788,0.41890508972295526
2000-08-31,1995-07-31,1995-08-31,2000-07-31,0.0001,0.8692152018125276,0.060728871194761086,1.2238918131791734,-0.08977578861145169,0.6536501467957805,0.02265165262338384,56,72.58473341374408,123.80808152784667,0.1080385303950616,0.020112031146707683,-0.08792649924835391,4.740450291390434,0.41373186210450674
2000-09-30,1995-08-31,1995-09-30,2000-08-31,0.0001,-0.8763140409603465,-0.638984628502756,1.2250652899337575,-0.09163122388135475,0.056325250017465134,0.2995957495506394,57,72.64105866376154,124.10767727739731,0.031435048608331434,0.07249872951707613,0.041063680908744696,4.781513972299178,0.4146932707361929
2000-10-31,1995-09-30,1995-10-31,2000-09-30,0.0001,-0.8026771804264571,-1.011160012632316,1.2212962881006602,-0.09472728040913576,0.043465091324576294,0.8398489526900429,58,72.68452375508612,124.94752623008735,0.02737513700944341,0.1203335130241151,0.09295837601467169,4.874472348313851,0.4182796094638991
2000-11-30,1995-10-31,1995-11-30,2000-10-31,0.0001,0.8222584620352453,0.3517956728163176,1.218732107934018,-0.09322888123723827,0.22133523603965324,0.19804685371056624,59,72.90585899112577,125.14557308379793,0.061249038185413086,0.05793726205195922,-0.0033117761334538684,4.871160572180396,0.41743157832432676
2000-12-31,1995-11-30,1995-12-31,2000-11-30,0.0001,0.8168791772362045,0.2313267224353119,1.2162464668215407,-0.09214341099084178,0.34287167732335133,0.10463292721873368,60,73.24873066844913,125.25020601101666,0.0755944968591576,0.04175981465849948,-0.03383468220065812,4.837325889979739,0.4151807569721173
2001-01-31,1995-12-31,1996-01-31,2000-12-31,0.0001,-0.8284177920198512,-1.1279876777446876,1.2130846316452581,-0.09559622521335459,0.08974211643319151,1.0658321112597555,61,73.33847278488231,126.31603812227641,0.03835599349006224,0.13218418045150235,0.0938281869614401,4.931154076941178,0.41940490000256947
2001-02-28,1996-01-31,1996-02-29,2001-01-31,0.0001,0.8093792297898367,0.1430140506069065,1.1589561639269994,-0.09480350004451653,0.4440425520274986,0.05655718739784215,62,73.78251533690981,126.37259530967425,0.08462846238473683,0.03020285913560496,-0.05442560324913187,4.876728473692046,0.41615098466477796
2001-03-31,1996-02-29,1996-03-31,2001-02-28,0.0001,-0.8328675949735308,-1.4764158803697969,1.1661538732617729,-0.09937837547605718,0.41415439563647394,1.8962322898839763,63,74.19666973254628,128.26882759955822,0.08107946284859716,0.17349041828370115,0.092410955435104,4.969139429127151,0.4215533803413213
2001-04-30,1996-03-31,1996-04-30,2001-03-31,0.0001,0.8000813414257977,0.5407666724406792,1.174261600897549,-0.09726568554893925,0.06724409755086155,0.4070852898417926,64,74.26391383009715,128.67591288940002,0.03241433362313981,0.0797540447487023,0.0473397111255625,5.016479140252713,0.4228607968460365
2001-05-31,1996-04-30,1996-05-31,2001-04-30,0.0001,0.7972189473138367,0.08615166076019569,1.1731269822344592,-0.0966623390150276,0.5056166860067579,0.03342095851381534,65,74.7695305161039,128.70933384791383,0.08819704216274951,0.022675285941311435,-0.06552175622143808,4.950957384031275,0.41908229744663705
2001-06-30,1996-05-31,1996-06-30,2001-05-31,0.0001,0.7894556640189667,0.446417449217099,1.1780848675901714,-0.09488174954541408,0.11767521681445232,0.29300482258093863,66,74.88720573291836,129.00233867049477,0.0422250853228505,0.06662932544159592,0.024404240118745417,4.97536162415002,0.41948954953289963
2001-07-31,1996-06-30,1996-07-31,2001-06-30,0.0001,-0.841916579030543,-0.35554851090033496,1.1724262606760025,-0.09573360170670467,0.23655389769671065,0.06750378703929434,67,75.12375963061507,129.06984245753407,0.05941931663611711,0.03174144309166971,-0.027677873544447402,4.947683750605573,0.4179603988024396
2001-08-31,1996-07-31,1996-08-31,2001-07-31,0.0001,0.8612868143564377,0.6341851914245757,1.1754198341012032,-0.09335601606132592,0.05157514713828562,0.5293162085900438,68,75.17533477775335,129.5991586661241,0.02754011703227238,0.0882273307486408,0.06068721371636841,5.008370964321942,0.41993963887202757
2001-09-30,1996-08-31,1996-09-30,2001-08-31,0.0001,0.8559415914883665,1.5336096604548057,1.1700570852878747,-0.08807365996874106,0.4592340116967027,2.62985679173994,69,75.63456878945006,132.22901545786405,0.08158164859151067,0.19522772996415147,0.1136460813726408,5.122017045694582,0.42800323720513755
2001-10-31,1996-09-30,1996-10-31,2001-09-30,0.0001,-0.7445953538777714,-1.2186627869233084,1.13565906128678,-0.09173252445726718,0.2247399310743847,1.2699718164617808,70,75.85930872052444,133.49898727432583,0.056661895872974294,0.13469392904241298,0.07803203316943869,5.200049078864021,0.4317611671117636
2001-11-30,1996-10-31,1996-11-30,2001-10-31,0.0001,-0.7894019422674757,-0.6082189324393596,1.1334576317897103,-0.09339860964430619,0.03282728305037521,0.265039964762803,71,75.89213600357482,133.76402723908865,0.021502467284036483,0.06109793163586083,0.039595464351824344,5.239644543215845,0.4326416633081338
2001-12-31,1996-11-30,1996-12-31,2001-11-30,0.0001,0.8433992655096171,0.45982641634582294,1.123018232615938,-0.09161975103983631,0.14712813061563076,0.3040928755243325,72,76.03926413419045,134.06812011461298,0.04520449378712726,0.06498855406962194,0.01978406028249468,5.25942860349834,0.432831130404562
2002-01-31,1996-12-31,1997-01-31,2001-12-31,0.0001,0.793486983809144,0.3291723577996408,1.1247711156052567,-0.09027105838329953,0.21558807192634477,0.1759327793792153,73,76.2548522061168,134.24405289399218,0.05434391648809457,0.04909213861391538,-0.0052517778741791935,5.25417682562416,0.43196848901505847
2002-02-28,1997-01-31,1997-02-28,2002-01-31,0.0001,0.7789812284615075,1.4874250545306504,0.8370956810788872,-0.0852304957222326,0.501892654695486,2.4732454797411982,74,76.75674486081228,136.71729837373337,0.08235492196317487,0.18281749427425947,0.1004625723110846,5.354639397935245,0.4385732765799074
2002-03-31,1997-02-28,1997-03-31,2002-02-28,0.0001,0.8389292102533452,0.4544364143632437,0.7899201127236581,-0.0835118112952088,0.14783471009138724,0.2893882934890773,75,76.90457957090366,137.00668666722245,0.04439740384172439,0.06211691057879782,0.017719506737073433,5.372358904672319,0.4386801006457567
2002-04-30,1997-03-31,1997-04-30,2002-03-31,4.037017258596554,0.8231345961571285,0.5398116565316089,0.7866282233548119,-0.08153300663544112,0.08027188811804581,0.3860691904461749,76,76.98485145902171,137.39275585766865,0.032499370058276716,0.0712731209435129,0.038773750885236186,5.411132655557555,0.4396731401270254
2002-05-31,1997-04-30,1997-05-31,2002-04-30,5.857020818056661,0.8146725709604123,1.4788324507414048,0.787760578469187,-0.07659514126399539,0.44110834591070236,2.4193549939717176,77,77.42595980493242,139.81211085164034,0.07568804276120573,0.17725742502616196,0.10156938226495622,5.512702037822511,0.44621421325158384
2002-06-30,1997-05-31,1997-06-30,2002-05-31,0.0001,-0.7906192341629136,-1.1651813567628138,0.7900989711662975,-0.08002916718039546,0.14029678368654266,1.1775552745555167,78,77.56625658861896,140.98966612619586,0.042410808928031944,0.12286929028158947,0.08045848135355751,5.5931605191760685,0.44984438420336714
2002-07-31,1997-06-30,1997-07-31,2002-06-30,0.0001,-0.7961411229300085,-0.968034193241902,0.7913107655494738,-0.082821635815809,0.02954722762124956,0.783601271824844,79,77.5958038162402,141.77326739802072,0.01933948136609377,0.09959419381078803,0.08025471244469426,5.673415231620763,0.45267676170293647
2002-08-31,1997-07-31,1997-08-31,2002-07-31,0.2983647240283334,0.833286578180047,0.7270342241951857,0.7857816879358238,-0.08028290271232626,0.011289562727324277,0.6517609433981999,80,77.60709337896753,142.4250283414189,0.011879374313976029,0.09026079875825108,0.07838142444427505,5.751796656065038,0.45510213841819225
2002-09-30,1997-08-31,1997-09-30,2002-08-31,0.0001,0.7618504000700909,0.6904796068064836,0.774427747799375,-0.07787426987007998,0.005093790131076571,0.5903676798039038,81,77.6121871690986,143.0153960212228,0.007930088140400809,0.08537265296406261,0.07744256482366181,5.8292392208887,0.45731586019185433
2002-10-31,1997-09-30,1997-10-31,2002-09-30,0.0001,-0.8713160223290801,-0.4256333715193948,0.7744477481024888,-0.07895763155746102,0.19863302523274792,0.12018406867815434,82,77.81082019433136,143.13558008990097,0.04921741527399649,0.03828393101712301,-0.010933484256873481,5.818305736631826,0.4563837995733854
2002-11-30,1997-10-31,1997-11-30,2002-10-31,7.054802310718638,-0.7765645031688767,-0.13519506500827871,0.7326364233048607,-0.07913228197190456,0.41135475620644113,0.0031430356417835622,83,78.22217495053779,143.13872312554275,0.0703994417597015,0.006153689892950175,-0.06424575186675133,5.754059984765075,0.45352191746232484
2002-12-31,1997-11-30,1997-12-31,2002-11-30,14.849682622544636,0.8021467164199213,2.6111866723503456,0.7347033621337185,-0.07080312112260966,3.272625562152752,7.193069252293104,84,81.49480051269055,150.33179237783585,0.19738244126787494,0.2926290771830666,0.09524663591519164,5.849306620680267,0.4579004266252218
2003-01-31,1997-12-31,1998-01-31,2002-12-31,3.351602650938841,0.8357818727534154,1.4972914405059843,0.7867523779174905,-0.06596332309289177,0.43759490822819047,2.443765455914578,85,81.93239542091874,152.77555783375044,0.07175078669199306,0.16955878577734967,0.09780799908535662,5.947114619765623,0.46370743735017395
2003-02-28,1998-01-31,1998-02-28,2003-01-31,0.14174741629268048,-0.7699378839912139,-1.209333419087908,0.7926780051003844,-0.0694813849267226,0.1930684362629101,1.2992626597813919,86,82.12546385718164,154.07482049353183,0.047381239082685274,0.12291340588518103,0.07553216680249575,6.022646786568119,0.46697673510754256
2003-03-31,1998-02-28,1998-03-31,2003-02-28,0.0001,-0.7764167417742917,-0.844148017169793,0.7890085478691281,-0.07185766293973815,0.004587525666701252,0.5964323912367836,87,82.13005138284835,154.67125288476862,0.007261554935206776,0.08279821693043626,0.07553666199522949,6.098183448563349,0.4690024820317714
2003-04-30,1998-03-31,1998-04-30,2003-03-31,0.0001,0.8648381390258214,0.16366519899200424,0.7803039354478538,-0.07113740953933527,0.4916434918356669,0.055132264973121466,88,82.62169487468401,154.72638514974173,0.07474528655218965,0.025030042170523775,-0.04971524438166587,6.048468204181683,0.466014185009725
2003-05-31,1998-04-30,1998-05-31,2003-04-30,0.0001,0.7765694574646358,1.4171746426080418,0.7849395119762358,-0.0665998727949835,0.4103750032326175,2.2015868125594826,89,83.03206987791664,156.92797196230123,0.0679040138173092,0.1572797840734671,0.0893757702561579,6.137843974437841,0.4708905694781844
2003-06-30,1998-05-31,1998-06-30,2003-05-31,0.0001,-0.8518603960199278,-1.149516396607582,0.7881544176553188,-0.06989141238104003,0.08859909468583765,1.165590106566161,90,83.12066897260247,158.09356206886739,0.031375697369113505,0.11380246563264108,0.08242676826352757,6.220270742701368,0.47423115853133757
2003-07-31,1998-06-30,1998-07-31,2003-06-30,0.0001,0.8602611773787561,0.43090336870853246,0.7865852298485142,-0.06837385243834436,0.18434812786609633,0.24927774355614735,91,83.30501710046858,158.34283981242353,0.0450089280357146,0.05233847402489269,0.0073295459891780865,6.227600288690546,0.473894637742044
2003-08-31,1998-07-31,1998-08-31,2003-07-31,0.0001,0.8540856583762766,1.1697899459626655,0.7883356842840858,-0.06463317631024464,0.09966919720042935,1.523800444802,92,83.404686297669,159.86664025722553,0.03291444727069105,0.1286975070196203,0.09578305974892924,6.323383348439475,0.47828586274490537
2003-09-30,1998-08-31,1998-09-30,2003-08-31,0.0001,0.8638008404582906,0.4716534154922817,0.7899301347412633,-0.06301785525059847,0.15377960290747164,0.2858733677578062,93,83.55846590057646,160.15251362498333,0.04066379369026753,0.05544282803204996,0.014779034341782432,6.338162382781258,0.4782569189251764
2003-10-31,1998-09-30,1998-10-31,2003-09-30,0.0001,-0.7864556619519639,-0.03999799334551865,0.7690556072412437,-0.0629487265361688,0.5571990510213697,0.0005267361539884104,94,84.11566495159784,160.15304036113733,0.07699122988334932,0.0023671873830053433,-0.07462404250034398,6.263538340280914,0.47477946867620435
2003-11-30,1998-10-31,1998-11-30,2003-10-31,0.0001,0.8591941753701579,0.6158870706808874,0.7742719369324228,-0.060916284029530914,0.0591983471922756,0.4580627809472763,95,84.17486329879011,160.6111031420846,0.024962782231970775,0.0694385590551499,0.04447577682317912,6.308014117104093,0.47590881544269803
2003-12-31,1998-11-30,1998-12-31,2003-11-30,0.0001,0.8561939765595568,0.9525385548349259,0.7661870171651098,-0.05789104570456238,0.00928227776305873,1.0209679776463896,96,84.18414557655318,161.632071119731,0.00983312734409532,0.1031265392635825,0.09329341191948719,6.401307529023581,0.4791618705783166
2004-01-31,1998-12-31,1999-01-31,2003-12-31,0.0001,-0.7775128158322292,-0.8313406416093407,0.764767446823141,-0.060192979025707555,0.0028974348278910734,0.594668717508201,97,84.18704301138106,162.2267398372392,0.005465387648027077,0.0782981821956046,0.07283279454757752,6.474140323571158,0.4810532277487345
2004-02-29,1999-01-31,1999-02-28,2004-01-31,0.0001,-0.7782147911830091,-0.31750273153583614,0.7627124674920479,-0.06095650944858627,0.21225560190434023,0.06581596406724052,98,84.39929861328541,162.29255580130643,0.04653894593584817,0.0259150819036692,-0.020623864032178967,6.453516459538979,0.47995582301005324
2004-03-31,1999-02-28,1999-03-31,2004-02-29,0.0001,0.8599711645606,1.4185300088886945,0.7598412769712367,-0.05657933040025112,0.31198798257713656,2.17594756285747,99,84.71128659586255,164.4685033641639,0.056137276059721845,0.14825406676274216,0.09211679070302031,6.545633250241999,0.48493915331438275
2004-04-30,1999-03-31,1999-04-30,2004-03-31,0.0001,-0.8476766179690295,-1.8736350836069955,0.7642796585707142,-0.061939376869887534,1.0525907732142097,3.282241333809669,100,85.76387736907675,167.75074469797357,0.10259584656379661,0.18116957067371078,0.07857372410991417,6.624206974351913,0.48874219590804135
2004-05-31,1999-04-30,1999-05-31,2004-04-30,0.0001,0.8647066855778088,0.2919582771873894,0.7806715379948113,-0.060898501416777905,0.32804073931375866,0.12450790620691035,101,86.09191810839052,167.87525260418047,0.05699059669820463,0.035110561752883886,-0.021880034945320745,6.602326939406592,0.48716730564581956
2004-06-30,1999-05-31,1999-06-30,2004-05-31,0.0001,-0.8702309452820577,-0.04337488154329058,0.7442268200488082,-0.06084711250219289,0.683690950141568,0.0003052788546812243,102,86.77560905853208,167.87555788303516,0.08187094999063046,0.0017300086554278104,-0.08014094133520265,6.522185998071389,0.48309563254591403
2004-07-31,1999-06-30,1999-07-31,2004-06-30,0.0001,-0.8568149033516388,-0.10163972776681109,0.7555331178092641,-0.06096638915501341,0.5702895458195754,0.001654320473829952,103,87.34589860435165,167.87721220350898,0.07440962106465916,0.0040076631374894485,-0.07040195792716972,6.45178404014422,0.4797036628266934
2004-08-31,1999-07-31,1999-08-31,2004-07-31,0.2983647240283334,0.7916355988479042,0.9597528604724258,0.7638963920468842,-0.05799053128437948,0.02826341365612783,1.035801611464646,104,87.37416201800778,168.91301381497362,0.016485253799908055,0.09979795027688569,0.08331269647697764,6.535096736621198,0.4827268779081939
2004-09-30,1999-08-31,1999-09-30,2004-08-31,0.0001,0.8694641119384217,0.3926830861073135,0.7556971008634182,-0.05668043355940362,0.22732014659256383,0.20192757280726006,105,87.60148216460034,169.1149413877809,0.04652906378890549,0.04385338916231588,-0.0026756746265896095,6.532421061994608,0.4820003398532956
2004-10-31,1999-09-30,1999-10-31,2004-09-30,45.34878508128582,0.7625203172145971,0.5629244723837858,0.28522378965191114,-0.05488447731029294,0.03983850127372529,0.3816878983221007,106,87.64132066587408,169.496629286103,0.01938646222694212,0.06000690984756489,0.040620447620622765,6.573041509615231,0.48293177843708435
2004-11-30,1999-10-31,1999-11-30,2004-10-31,37.64935806792467,0.7706063115761235,1.2317740261971526,0.2802009058585624,-0.05116581111518471,0.21267566100878296,1.6459346261630066,107,87.85399632688285,171.142563912266,0.044582765729394624,0.12402647539801438,0.07944370966861976,6.652485219283851,0.48666191321102303
2004-12-31,1999-11-30,1999-12-31,2004-11-30,31.25715849688235,-0.6999159968368622,-0.784391454997344,0.2811543857796034,-0.05327885331657421,0.007136103031423301,0.5345256363364239,108,87.86113242991428,171.67708954860242,0.008128654751478517,0.07035134289805334,0.06222268814657482,6.714707907430426,0.4882186513009328
