Date,GC1_Monthly_Return,GC2_Monthly_Return,GC1_volatility,GC2_volatility,GC2_OPEN_INT,GC2_1M_Sign,GC1_1M_Sign,GC2_3M_Ret,GC1_3M_Ret,GC2_3M_Sign,GC1_3M_Sign,GC2_6M_Ret,GC1_6M_Ret,GC2_6M_Sign,GC1_6M_Sign,GC2_12M_Ret,GC1_12M_Ret,GC2_12M_Sign,GC1_12M_Sign,GC2_3M_Fwd_Ret,GC1_3M_Fwd_Ret,GC2_3M_Fwd_Sign,GC1_3M_Fwd_Sign,GC2_6M_Fwd_Ret,GC1_6M_Fwd_Ret,GC2_6M_Fwd_Sign,GC1_6M_Fwd_Sign,GC2_12M_Fwd_Ret,GC1_12M_Fwd_Ret,GC2_12M_Fwd_Sign,GC1_12M_Fwd_Sign,GC1_OPEN_INT,GC1_sharpe,GC2_sharpe
1999-06-30,-0.02546949658934672,-0.025694953001018206,0.10319331047229106,0.10529038969628815,-3.0040186360562693,-1.0,-1.0,-0.06144528482508704,-0.05964219395348991,-1.0,-1.0,-0.09390320302755129,-0.09268570638827178,-1.0,-1.0,-0.12467486169430497,-0.12299619542138718,-1.0,-1.0,-0.05555934700829912,-0.05199418735518968,-1.0,-1.0,0.07437054272106991,0.0703233898304223,1.0,1.0,0.01024149405219621,0.004796238619201532,1.0,1.0,3.5348710747251335,-2.961761355201681,-2.9284670414995007
1999-07-31,-0.02574594462966573,-0.02869911906478073,0.0888906911236465,0.0914268357655215,0.22970786679511868,-1.0,-1.0,-0.11743791054510577,-0.11357887199719752,-1.0,-1.0,-0.11224668933522253,-0.10835328942954536,-1.0,-1.0,-0.11294041118059539,-0.10835328942954536,-1.0,-1.0,0.12200730426052431,0.1223250141881369,1.0,1.0,0.09561876357869625,0.0940678558396808,1.0,1.0,0.10517188979666159,0.10060718040043426,1.0,1.0,-2.356767238486917,-3.475632056074792,-3.766830886071674
1999-08-31,-0.000778746136177233,-0.001165274942500183,0.08211171301395838,0.08497970913503192,2.7598735883384578,-1.0,-1.0,-0.05555934700829912,-0.05199418735518968,-1.0,-1.0,-0.11998297183965967,-0.11609342839677694,-1.0,-1.0,-0.08061057534574445,-0.07430268633811998,-1.0,-1.0,0.15802515193481614,0.1560950542687971,1.0,1.0,0.10528287289215132,0.09746652343199802,1.0,1.0,0.08409563967270817,0.07460829963046578,1.0,1.0,0.06481401041198431,-0.11380780270091581,-0.16454868406036635
1999-09-30,0.14884970495397987,0.15187169826780522,0.12001076019606004,0.12187530580997744,0.05475792296756765,1.0,1.0,0.12200730426052431,0.1223250141881369,1.0,1.0,0.060562019435437264,0.062682820234647,1.0,1.0,0.001670844164816998,0.005047966399232884,1.0,1.0,0.12992988972936903,0.12231757718561198,1.0,1.0,0.14214171041613355,0.13635171433164572,1.0,1.0,0.09201889872025237,0.08545189719461277,1.0,1.0,-1.4378623726728188,14.883635905061114,14.953483538783171
1999-10-31,0.008024095450994473,0.007318728609511105,0.2999374045727212,0.29969488000207556,-1.4679232190002622,1.0,1.0,0.15802515193481614,0.1560950542687971,1.0,1.0,0.04058724138971037,0.04251618227159959,1.0,1.0,0.020087719306583374,0.022223055966652083,1.0,1.0,-0.026388540681828054,-0.028257158348456102,-1.0,-1.0,-0.06233727287521518,-0.0676989326697095,-1.0,-1.0,-0.078457987378588,-0.0850906319000293,-1.0,-1.0,3.9129402761866077,0.32103080157375946,0.2930471929100858
1999-11-30,-0.03455622321936236,-0.029260537147947296,0.25901752585826965,0.2585983181002937,0.5724545572005066,-1.0,-1.0,0.12992988972936903,0.12231757718561198,1.0,1.0,0.07437054272106991,0.0703233898304223,1.0,1.0,-0.007141672931826548,-0.008238954862029857,-1.0,-1.0,-0.05274227904266482,-0.058628530836799087,-1.0,-1.0,-0.08397263828428425,-0.08910229824399796,-1.0,-1.0,-0.1147217665631759,-0.11978301888553222,-1.0,-1.0,-1.17542023918638,-1.600952202976612,-1.3578063784590746
1999-12-31,-0.001725030580088216,-0.004446732143391863,0.21826801449035035,0.21927023264350154,-1.5538076101631368,-1.0,-1.0,-0.026388540681828054,-0.028257158348456102,-1.0,-1.0,0.09561876357869625,0.0940678558396808,1.0,1.0,0.0017155605511449679,0.0013821494514090205,1.0,1.0,0.012211820686764518,0.014034137146033743,1.0,1.0,-0.0641290486688737,-0.06552715121122077,-1.0,-1.0,-0.06960251608304535,-0.07143342879731662,-1.0,-1.0,1.2780005152901754,-0.09483921411661422,-0.24335626900829027
2000-01-31,-0.022347277037348512,-0.01903500975132566,0.17474171403602057,0.17540991690160374,1.2904381467229946,-1.0,-1.0,-0.05274227904266482,-0.058628530836799087,-1.0,-1.0,0.10528287289215132,0.09746652343199802,1.0,1.0,-0.006963816443071202,-0.010886765997547343,-1.0,-1.0,-0.03594873219338712,-0.0394417743212534,-1.0,-1.0,0.009553126217965335,0.006539324560753457,1.0,1.0,-0.05460063589848385,-0.0568334735515732,-1.0,-1.0,-2.1286751242726094,-1.5346497310476375,-1.3022075436250293
2000-02-29,0.03810644476347047,0.03569356258148204,0.26132009438944737,0.2593797328258885,-0.7318944255170763,1.0,1.0,0.012211820686764518,0.014034137146033743,1.0,1.0,0.14214171041613355,0.13635171433164572,1.0,1.0,0.02215873857647388,0.02025828593486878,1.0,1.0,-0.031230359241619432,-0.03047376740719887,-1.0,-1.0,-0.021187233219443158,-0.02285822380153224,-1.0,-1.0,-0.06570388661149362,-0.06416196399980478,-1.0,-1.0,3.698240431629154,1.7498743762129585,1.6513346910774285
2000-03-31,-0.055200942047375356,-0.052607285023543504,0.23541397471151757,0.23451469016422954,1.1205895063845706,-1.0,-1.0,-0.03594873219338712,-0.0394417743212534,-1.0,-1.0,-0.06233727287521518,-0.0676989326697095,-1.0,-1.0,-0.001775253439777913,-0.005016112435062503,-1.0,-1.0,-0.07634086935563822,-0.07956128835725451,-1.0,-1.0,-0.050122811695881175,-0.050899817137032954,-1.0,-1.0,-0.09470348593017697,-0.09401946050840326,-1.0,-1.0,-2.0081921406316248,-2.813814708239986,-2.6918885970018955
2000-04-30,-0.013379270123293985,-0.014316636799557969,0.1916840320402575,0.19092049374168119,-1.7766881136893176,-1.0,-1.0,-0.031230359241619432,-0.03047376740719887,-1.0,-1.0,-0.08397263828428425,-0.08910229824399796,-1.0,-1.0,-0.04338539689457388,-0.04658611597239837,-1.0,-1.0,0.04550185841135246,0.045981098882006854,1.0,1.0,-0.016120714503372824,-0.0173916992303198,-1.0,-1.0,-0.08217718020216935,-0.07648701728607232,-1.0,-1.0,2.3041544845572988,-0.8375827645664758,-0.8998491373437552
2000-05-31,-0.01098107618658517,-0.009416947532536746,0.15864363399002973,0.15996794645372167,1.5770389473130937,-1.0,-1.0,-0.07634086935563822,-0.07956128835725451,-1.0,-1.0,-0.0641290486688737,-0.06552715121122077,-1.0,-1.0,0.01024149405219621,0.004796238619201532,1.0,1.0,0.010043126022176274,0.00761554360566663,1.0,1.0,-0.030749128278891646,-0.030680720641534265,-1.0,-1.0,-0.04422238598262407,-0.038216551500604545,-1.0,-1.0,-2.2414555488070214,-0.8306221367023373,-0.7064125838680597
2000-06-30,0.07034144519188601,0.06923544274344717,0.1657477818174672,0.16507810581839225,-2.8587821895213725,1.0,1.0,0.04550185841135246,0.045981098882006854,1.0,1.0,0.009553126217965335,0.006539324560753457,1.0,1.0,0.10517188979666159,0.10060718040043426,1.0,1.0,0.026218057659757044,0.028661471220221557,1.0,1.0,-0.005473467414171651,-0.005906277586095854,-1.0,-1.0,-0.029169503937716,-0.02383734468678078,-1.0,-1.0,2.466393278507562,5.0926614706205235,5.0329224993372765
2000-07-31,-0.05174482539963421,-0.04977536918873415,0.15024070832222275,0.14853274021497506,0.40501585738662094,-1.0,-1.0,0.010043126022176274,0.00761554360566663,1.0,1.0,-0.021187233219443158,-0.02285822380153224,-1.0,-1.0,0.08409563967270817,0.07460829963046578,1.0,1.0,-0.06162257291472528,-0.06337279811232666,-1.0,-1.0,-0.06415376211644919,-0.06337279811232666,-1.0,-1.0,-0.07764038898834258,-0.0718148303571402,-1.0,-1.0,-2.594489890438769,-4.132953789487459,-4.021365453840794
2000-08-31,0.010064851427969757,0.006757984105044024,0.12152515984664634,0.1204822222518147,2.322943905728227,1.0,1.0,0.026218057659757044,0.028661471220221557,1.0,1.0,-0.050122811695881175,-0.050899817137032954,-1.0,-1.0,0.09201889872025237,0.08545189719461277,1.0,1.0,-0.04079225430106792,-0.038296264247200895,-1.0,-1.0,-0.044516653392050465,-0.04130374019827254,-1.0,-1.0,-0.04488985735234419,-0.03904722935101379,-1.0,-1.0,0.28924053563068597,0.9938535961446021,0.6730935713572201
2000-09-30,-0.021692824140662204,-0.018605187831035153,0.11095415749968551,0.11219429511099607,0.005644117307678442,-1.0,-1.0,-0.06162257291472528,-0.06337279811232666,-1.0,-1.0,-0.016120714503372824,-0.0173916992303198,-1.0,-1.0,-0.078457987378588,-0.0850906319000293,-1.0,-1.0,-0.031691525073928695,-0.03456774880631741,-1.0,-1.0,-0.04458067423429579,-0.04311964337137031,-1.0,-1.0,-0.020050797045561453,-0.01622534207810311,-1.0,-1.0,-1.0170191178692622,-2.346139122264835,-1.989960842051229
2000-10-31,-0.026668291534508448,-0.02894505057507679,0.11791864620377544,0.11869253380837406,-1.5452018692298868,-1.0,-1.0,-0.04079225430106792,-0.038296264247200895,-1.0,-1.0,-0.030749128278891646,-0.030680720641534265,-1.0,-1.0,-0.1147217665631759,-0.11978301888553222,-1.0,-1.0,-0.0025311892017239046,0.0,-1.0,0.0,-0.06605646569879653,-0.05909531805575252,-1.0,-1.0,0.059923337161765566,0.06645549967756725,1.0,1.0,4.915355508966787,-2.713900716440342,-2.9263896873386632
2000-11-30,0.01379336686885324,0.01585871333218325,0.10178353708052845,0.10439477787964746,1.0941650825859064,1.0,1.0,-0.031691525073928695,-0.03456774880631741,-1.0,-1.0,-0.005473467414171651,-0.005906277586095854,-1.0,-1.0,-0.06960251608304535,-0.07143342879731662,-1.0,-1.0,-0.003724399090982544,-0.0030074759510716476,-1.0,-1.0,-0.013473257703732422,-0.0075358308590702805,-1.0,-1.0,0.04399909831064708,0.05157480881903975,1.0,1.0,-2.242835725992057,1.6262001417310101,1.8229317965079965
2000-12-31,0.012874924665655207,0.010555148041169637,0.10309831790839295,0.10334467632783842,-2.189290500554387,1.0,1.0,-0.0025311892017239046,0.0,-1.0,0.0,-0.06415376211644919,-0.06337279811232666,-1.0,-1.0,-0.05460063589848385,-0.0568334735515732,-1.0,-1.0,-0.012889149160367097,-0.008551894565052898,-1.0,-1.0,-0.02369603652354435,-0.017931067100684928,-1.0,-1.0,0.005837302237178044,0.013970771350662048,1.0,1.0,2.441090004610129,1.4985607827776708,1.22562458942954
2001-01-31,-0.029675767485580096,-0.03013826046433543,0.09210890365010925,0.09172823334324468,2.3836903967726535,-1.0,-1.0,-0.003724399090982544,-0.0030074759510716476,-1.0,-1.0,-0.044516653392050465,-0.04130374019827254,-1.0,-1.0,-0.06570388661149362,-0.06416196399980478,-1.0,-1.0,-0.06352527649707262,-0.05909531805575252,-1.0,-1.0,-0.013486626871893392,-0.008442032244813547,-1.0,-1.0,0.012234769384463107,0.019544574143145255,1.0,1.0,-2.48319650226699,-3.866175751908852,-3.9427242015956647
2001-02-28,0.00824894825487199,0.006693963262798697,0.10250968067051161,0.1016528475279728,-1.6249229767625728,1.0,1.0,-0.012889149160367097,-0.008551894565052898,-1.0,-1.0,-0.04458067423429579,-0.04311964337137031,-1.0,-1.0,-0.09470348593017697,-0.09401946050840326,-1.0,-1.0,-0.009748858612749878,-0.004528354907998633,-1.0,-1.0,-0.00037320396029372205,0.0022565108472587525,-1.0,1.0,0.05410649779666521,0.06027019908436415,1.0,1.0,2.7536734638780693,0.9656393270468848,0.7902145498824305
2001-03-31,-0.037668498825044416,-0.04008097929553589,0.13501829836020468,0.13343692516547132,1.2650931131787821,-1.0,-1.0,-0.06352527649707262,-0.05909531805575252,-1.0,-1.0,-0.06605646569879653,-0.05909531805575252,-1.0,-1.0,-0.08217718020216935,-0.07648701728607232,-1.0,-1.0,-0.010806887363177253,-0.00937917253563203,-1.0,-1.0,0.02452987718873434,0.026894301293267198,1.0,1.0,0.09907691594558088,0.1038284142162702,1.0,1.0,-1.943989878160144,-3.34785722668952,-3.6044876704854474
2001-04-30,0.024891195662173793,0.023638157419987316,0.12366909497238605,0.12263752106039873,-1.9753000401398815,1.0,1.0,-0.009748858612749878,-0.004528354907998633,-1.0,-1.0,-0.013473257703732422,-0.0075358308590702805,-1.0,-1.0,-0.04422238598262407,-0.038216551500604545,-1.0,-1.0,0.05003864962517923,0.050653285810938975,1.0,1.0,0.1259798028605621,0.12555081773331978,1.0,1.0,0.15844040757358346,0.1598399315599437,1.0,1.0,2.3264345412599923,2.415270751457999,2.3129780069522674
2001-05-31,0.0033981306272385936,0.005635934512371321,0.1431599344802851,0.14324310615832664,1.8184293282775563,1.0,1.0,-0.010806887363177253,-0.00937917253563203,-1.0,-1.0,-0.02369603652354435,-0.017931067100684928,-1.0,-1.0,-0.029169503937716,-0.02383734468678078,-1.0,-1.0,0.009375654652456156,0.0067848657552573854,1.0,1.0,0.0574723560143795,0.05911063967811003,1.0,1.0,0.15597912884433196,0.15652527023845675,1.0,1.0,-2.0936525575060774,0.2848392441285917,0.47214289023936035
2001-06-30,0.02236395952152659,0.020764557692820595,0.18945408607040992,0.18736018383157776,-2.458406849661923,1.0,1.0,0.05003864962517923,0.050653285810938975,1.0,1.0,-0.013486626871893392,-0.008442032244813547,-1.0,-1.0,-0.07764038898834258,-0.0718148303571402,-1.0,-1.0,0.03533676455191159,0.03627347382889923,1.0,1.0,0.029533338760722394,0.031901838451346975,1.0,1.0,0.20461399866482832,0.20756873280460564,1.0,1.0,2.861256034596309,1.4165306213484425,1.3299233979074008
2001-07-31,-0.018977224393507797,-0.01702483755273576,0.16167389445275934,0.15983075104650407,0.48779717541566825,-1.0,-1.0,0.009375654652456156,0.0067848657552573854,1.0,1.0,-0.00037320396029372205,0.0022565108472587525,-1.0,1.0,-0.04488985735234419,-0.03904722935101379,-1.0,-1.0,0.07594115323538286,0.0748975319223808,1.0,1.0,0.0257213962563565,0.0279866063879588,1.0,1.0,0.14493402472233452,0.14584926930013342,1.0,1.0,-2.7409923437873918,-1.408555744221493,-1.2782149198146915
2001-08-31,0.032886738700880436,0.03159704441182676,0.13619241043502517,0.1350915901269038,2.1193472065100885,1.0,1.0,0.03533676455191159,0.03627347382889923,1.0,1.0,0.02452987718873434,0.026894301293267198,1.0,1.0,-0.020050797045561453,-0.01622534207810311,-1.0,-1.0,0.048096701361923344,0.05232577392285265,1.0,1.0,0.05447970175695893,0.0580136882371054,1.0,1.0,0.1270716032746293,0.13014474230615392,1.0,1.0,0.8925225910216215,2.897671486612251,2.806721962379282
2001-09-30,0.06098801761500816,0.061368946376291866,0.12391488929750905,0.13188867469178014,0.22825877903955671,1.0,1.0,0.07594115323538286,0.0748975319223808,1.0,1.0,0.1259798028605621,0.12555081773331978,1.0,1.0,0.059923337161765566,0.06645549967756725,1.0,1.0,-0.0058034257911891984,-0.004371635377552252,-1.0,-1.0,0.07454703875684654,0.076934112923003,1.0,1.0,0.12686364288551832,0.1284292805672047,1.0,1.0,-1.4303843069499882,5.906120043596809,5.5837042735967355
2001-10-31,-0.04154898239303595,-0.04486928942619528,0.12578015869536413,0.13369671485159954,-2.085789092688369,-1.0,-1.0,0.048096701361923344,0.05232577392285265,1.0,1.0,0.0574723560143795,0.05911063967811003,1.0,1.0,0.04399909831064708,0.05157480881903975,1.0,1.0,-0.050219756979026364,-0.046910925534422,-1.0,-1.0,0.03246060471302137,0.03428911382662392,1.0,1.0,0.10086061033497451,0.10231210029725979,1.0,1.0,4.175174952087861,-3.9639621533949283,-4.027260308617087
2001-11-30,-0.023810670599524464,-0.022303082741285785,0.11551681460990575,0.12011432324629644,1.196658398733545,-1.0,-1.0,-0.0058034257911891984,-0.004371635377552252,-1.0,-1.0,0.029533338760722394,0.031901838451346975,1.0,1.0,0.005837302237178044,0.013970771350662048,1.0,1.0,0.006383000395035587,0.005687914314252751,1.0,1.0,0.09850677282995246,0.09741463056034672,1.0,1.0,0.1274206218082501,0.12673471016325522,1.0,1.0,-1.616517263428971,-2.473475815267087,-2.228185495801656
2001-12-31,0.018448727458138414,0.0169526151884547,0.11087222607868512,0.11273065830247754,-2.0529350223373406,1.0,1.0,-0.050219756979026364,-0.046910925534422,-1.0,-1.0,0.0257213962563565,0.0279866063879588,1.0,1.0,0.012234769384463107,0.019544574143145255,1.0,1.0,0.08035046454803574,0.08130574830055526,1.0,1.0,0.17508065990410593,0.17566689435325866,1.0,1.0,0.14501485893141552,0.1455075676982549,1.0,1.0,2.9832484328168256,1.996755520544397,1.8045790322239739
2002-01-31,0.0110498574556388,0.011733467947866671,0.1177438096356127,0.11817603654035314,1.91227391975168,1.0,1.0,0.006383000395035587,0.005687914314252751,1.0,1.0,0.05447970175695893,0.0580136882371054,1.0,1.0,0.05410649779666521,0.06027019908436415,1.0,1.0,0.08268036169204773,0.08120003936104592,1.0,1.0,0.11921262846597802,0.11786266291217462,1.0,1.0,0.22171191184277195,0.22156527997567466,1.0,1.0,-1.935692795496335,1.1261593274247177,1.1914565718771677
2002-02-28,0.05180716338677804,0.051664381411714366,0.13837734518025493,0.13931213679241894,-1.507246285151755,1.0,1.0,0.08035046454803574,0.08130574830055526,1.0,1.0,0.07454703875684654,0.076934112923003,1.0,1.0,0.09907691594558088,0.1038284142162702,1.0,1.0,0.09212377243491687,0.09172671624609396,1.0,1.0,0.07259190151767037,0.07213105406904852,1.0,1.0,0.26597413172843165,0.2666361515918805,1.0,1.0,2.5148347301506657,4.4926859944560125,4.450240956854737
2002-03-31,0.018343018518629073,0.019282512332466695,0.12887952710977665,0.12900055580289982,1.9735104358532851,1.0,1.0,0.08268036169204773,0.08120003936104592,1.0,1.0,0.03246060471302137,0.03428911382662392,1.0,1.0,0.15844040757358346,0.1598399315599437,1.0,1.0,0.09473019535607019,0.0943611460527034,1.0,1.0,0.052316604128671784,0.0514951676442017,1.0,1.0,0.16431322345515031,0.16472109328330653,1.0,1.0,-2.3201874449863116,1.7079223299450725,1.793714349131501
2002-04-30,0.021576534340686848,0.021176878690735812,0.12423954565726782,0.12460895260901665,-2.5304118429933133,1.0,1.0,0.09212377243491687,0.09172671624609396,1.0,1.0,0.09850677282995246,0.09741463056034672,1.0,1.0,0.15597912884433196,0.15652527023845675,1.0,1.0,0.03653226677393029,0.036662623551128704,1.0,1.0,0.06840000562195314,0.06802298647063587,1.0,1.0,0.10374577836080423,0.10440165757337638,1.0,1.0,4.057756169644608,2.08402574815031,2.0393602463394878
2002-05-31,0.05444159319338748,0.054270804332867684,0.11864693950885942,0.11858895336159585,2.41615338386727,1.0,1.0,0.09473019535607019,0.0943611460527034,1.0,1.0,0.17508065990410593,0.17566689435325866,1.0,1.0,0.20461399866482832,0.20756873280460564,1.0,1.0,-0.019531870917246508,-0.019595662177045448,-1.0,-1.0,0.02891384897829763,0.0293200796029085,1.0,1.0,0.0923164292193226,0.09319097959877176,1.0,1.0,-1.943948411228213,5.506245007456494,5.491655280982643
2002-06-30,-0.03935550398294563,-0.03891541624967321,0.12870589158630008,0.1286418200448084,-2.9709207935600688,-1.0,-1.0,0.03653226677393029,0.036662623551128704,1.0,1.0,0.11921262846597802,0.11786266291217462,1.0,1.0,0.14493402472233452,0.14584926930013342,1.0,1.0,-0.042413591227398406,-0.042865978408501704,-1.0,-1.0,-0.030065800972690404,-0.03015932665500376,-1.0,-1.0,0.11005178450468911,0.11009660273222721,1.0,1.0,2.0004940523269177,-3.66934288690804,-3.6301180660645094
2002-07-31,-0.0346817513874873,-0.034887259000440984,0.14457915851217057,0.14445226815242046,-7.992181875420984,-1.0,-1.0,-0.019531870917246508,-0.019595662177045448,-1.0,-1.0,0.07259190151767037,0.07213105406904852,1.0,1.0,0.1270716032746293,0.13014474230615392,1.0,1.0,0.03186773884802285,0.03136036291950717,1.0,1.0,0.10249928337679393,0.10370261706350004,1.0,1.0,0.09675214112122621,0.09823097202280007,1.0,1.0,-2.046708769534961,-2.878568535967885,-2.8981691555272193
2002-08-31,0.031171276961931227,0.031389084022715785,0.17282305850945326,0.17254039910077082,2.0142234756454354,1.0,1.0,-0.042413591227398406,-0.042865978408501704,-1.0,-1.0,0.052316604128671784,0.0514951676442017,1.0,1.0,0.12686364288551832,0.1284292805672047,1.0,1.0,0.04844571989554414,0.04891574177995395,1.0,1.0,0.19338223021076129,0.19450509752283196,1.0,1.0,0.15443240965022387,0.1549042197877215,1.0,1.0,-0.0346405202160458,2.1643831949815553,2.1830771821305395
2002-09-30,0.034870837345063244,0.03536591382574805,0.15678826044560754,0.15776483758169485,0.36417273782565474,1.0,1.0,0.03186773884802285,0.03136036291950717,1.0,1.0,0.06840000562195314,0.06802298647063587,1.0,1.0,0.10086061033497451,0.10231210029725979,1.0,1.0,0.012347790254708002,0.012706651753497944,1.0,1.0,0.11199661932647853,0.11322592563910483,1.0,1.0,0.18264007885430011,0.183493084739502,1.0,1.0,-1.1653123885992347,2.668886349982346,2.690022519683549
2002-10-31,-0.017126372527040523,-0.0183092779529197,0.13816176212962708,0.13870432969105254,-2.526292954415492,-1.0,-1.0,0.04844571989554414,0.04891574177995395,1.0,1.0,0.02891384897829763,0.0293200796029085,1.0,1.0,0.1274206218082501,0.12673471016325522,1.0,1.0,0.07063154452877107,0.07234225414399287,1.0,1.0,0.03534577273885109,0.03637867110274051,1.0,1.0,0.17165602559653514,0.17384693275897778,1.0,1.0,3.2839450409751034,-1.4875061461047754,-1.5840265111003915
2002-11-30,-0.0050378130645247765,-0.00470884561812035,0.12301092881365872,0.12327490950708064,2.180481894085423,-1.0,-1.0,0.012347790254708002,0.012706651753497944,1.0,1.0,-0.030065800972690404,-0.03015932665500376,-1.0,-1.0,0.14501485893141552,0.1455075676982549,1.0,1.0,0.14493651031521715,0.145589355742878,1.0,1.0,0.06340258024102496,0.06387089999586326,1.0,1.0,0.18866946301565424,0.18889541362929663,1.0,1.0,-1.773964386266309,-0.4914502911027913,-0.45837508738303806
2002-12-31,0.09450643973555817,0.09364966809981112,0.12771231266190425,0.12785576499636087,-2.0749787536919975,1.0,1.0,0.07063154452877107,0.07234225414399287,1.0,1.0,0.10249928337679393,0.10370261706350004,1.0,1.0,0.22171191184277195,0.22156527997567466,1.0,1.0,0.09964882907177053,0.10051927388560689,1.0,1.0,0.1401175854773795,0.14025592938723097,1.0,1.0,0.22502975118182178,0.2251617231073002,1.0,1.0,3.7468921443263152,8.879936892451138,8.789560777566189
2003-01-31,0.05612072907184462,0.055995687833526375,0.1457935166706906,0.14511848750601872,2.3043466471992,1.0,1.0,0.14493651031521715,0.145589355742878,1.0,1.0,0.19338223021076129,0.19450509752283196,1.0,1.0,0.26597413172843165,0.2666361515918805,1.0,1.0,-0.035285771789919984,-0.035963583041252356,-1.0,-1.0,-0.0057471422555677165,-0.005471645040699968,-1.0,-1.0,0.17849380092419054,0.17814856861146655,1.0,1.0,-2.543426842134439,4.619195450119226,4.630342181415361
2003-02-28,-0.050107894921795904,-0.04999652686156697,0.17217291247882288,0.1724129240664247,-1.4643288808957955,-1.0,-1.0,0.09964882907177053,0.10051927388560689,1.0,1.0,0.11199661932647853,0.11322592563910483,1.0,1.0,0.16431322345515031,0.16472109328330653,1.0,1.0,-0.08153393007419218,-0.08171845574701475,-1.0,-1.0,-0.03894982056053742,-0.03960087773511045,-1.0,-1.0,0.08762078216134839,0.08805171630556874,1.0,1.0,2.516508450680141,-3.4923887294728173,-3.4797758090783297
2003-03-31,-0.041976417191301074,-0.04128493276187939,0.19069234556027911,0.18998142681455082,1.248813112274883,-1.0,-1.0,-0.035285771789919984,-0.035963583041252356,-1.0,-1.0,0.03534577273885109,0.03637867110274051,1.0,1.0,0.10374577836080423,0.10440165757337638,1.0,1.0,0.040468756405608985,0.039736655501624085,1.0,1.0,0.07064345952782158,0.07026715910039716,1.0,1.0,0.12487828324548556,0.12464244922169332,1.0,1.0,-2.402727591766947,-2.641516652467755,-2.6077243520554934
2003-04-30,0.010365856366082227,0.009747529549254175,0.17450488140284795,0.17420101687752876,-2.0794220664917074,1.0,1.0,-0.08153393007419218,-0.08171845574701475,-1.0,-1.0,0.06340258024102496,0.06387089999586326,1.0,1.0,0.0923164292193226,0.09319097959877176,1.0,1.0,0.029538629534352268,0.030491938000552388,1.0,1.0,0.13631025285768406,0.13746826165623727,1.0,1.0,0.24003773420881824,0.2406728358108774,1.0,1.0,2.8221979174163545,0.7128183199977617,0.6714676911058767
2003-05-31,0.07134721632684293,0.0720061596182342,0.15991672164458573,0.1595129578255747,1.973800188556126,1.0,1.0,0.040468756405608985,0.039736655501624085,1.0,1.0,0.1401175854773795,0.14025592938723097,1.0,1.0,0.11005178450468911,0.11009660273222721,1.0,1.0,0.042584109513654766,0.0421175780119043,1.0,1.0,0.12526688277462927,0.12502451363343337,1.0,1.0,0.13275948984594077,0.13253651367153196,1.0,1.0,-1.6848216510622773,5.3538278368721315,5.41695124457327
2003-06-30,-0.05122113469237277,-0.05221505963313611,0.1779743192326197,0.17821897128628766,-2.608470528537886,-1.0,-1.0,0.029538629534352268,0.030491938000552388,1.0,1.0,-0.0057471422555677165,-0.005471645040699968,-1.0,-1.0,0.09675214112122621,0.09823097202280007,1.0,1.0,0.0301747031222126,0.030530503598773073,1.0,1.0,0.08491216570444227,0.08490579372006923,1.0,1.0,0.07709272871260797,0.07782435784922104,1.0,1.0,2.523692840882255,-3.453608469798926,-3.51579133846029
2003-07-31,0.02199149637743414,0.022793009528556674,0.17442733447211226,0.1747401469919671,0.4739716603432935,1.0,1.0,0.042584109513654766,0.0421175780119043,1.0,1.0,-0.03894982056053742,-0.03960087773511045,-1.0,-1.0,0.15443240965022387,0.1549042197877215,1.0,1.0,0.10677162332333179,0.10697632365568488,1.0,1.0,0.18424094317975825,0.18362021365216652,1.0,1.0,0.12753361477176028,0.1265041951129211,1.0,1.0,-1.782724001731804,1.5129392266864121,1.5652734591968367
2003-08-31,0.059760141913711706,0.05959675322679203,0.17485807477147217,0.17473135482487978,2.563765308310092,1.0,1.0,0.0301747031222126,0.030530503598773073,1.0,1.0,0.07064345952782158,0.07026715910039716,1.0,1.0,0.18264007885430011,0.183493084739502,1.0,1.0,0.08268277326097451,0.08290693562152907,1.0,1.0,0.1265706027218858,0.1276525940406792,1.0,1.0,0.10016393821579239,0.09941064685159162,1.0,1.0,-0.08829797982132348,4.101164352299834,4.092917607365072
2003-09-30,0.025224685364539035,0.024381860567983082,0.16777148164683942,0.16599639382049047,0.07117894514932388,1.0,1.0,0.10677162332333179,0.10697632365568488,1.0,1.0,0.13631025285768406,0.13746826165623727,1.0,1.0,0.17165602559653514,0.17384693275897778,1.0,1.0,0.05473746258222967,0.05437529012129616,1.0,1.0,0.05423482371766397,0.05437529012129616,1.0,1.0,0.09027920944059709,0.08929280623978464,1.0,1.0,-0.7999291409483202,1.804217387861227,1.7625824277375406
2003-10-31,-0.0020778916567216754,-0.0012958405338006074,0.17649431410477542,0.17522609165808395,-2.1067244098871587,-1.0,-1.0,0.08268277326097451,0.08290693562152907,1.0,1.0,0.12526688277462927,0.12502451363343337,1.0,1.0,0.18866946301565424,0.18889541362929663,1.0,1.0,0.07746931985642647,0.07664388999648164,1.0,1.0,0.10372748135113419,0.10320457415464013,1.0,1.0,0.08511023573260523,0.08287296127321042,1.0,1.0,3.2416932023783023,-0.1412776383598266,-0.08874298489719179
