test_date,train_end,calib_start,calib_end,best_alpha,forecast,realized,calib_error,hist_mean,SSE_forecast,SSE_hist,row_num,Cum_SSE_forecast,Cum_SSE_hist,RMSE_forecast,RMSE_hist,RMSE_diff,Cum_RMSE_diff,R_Sq_OOS
2005-08-31,2000-07-31,2000-08-31,2005-07-31,21.54434690031882,0.8321408326593046,0.3204690933771671,0.2741296192613825,0.08212105886455463,0.26180796878000767,0.05680978555602552,116,89.26535269003283,156.44292056149624,0.047507528330818415,0.022130059436327603,-0.02537746889449081,5.694381171252127,0.42940625009015054
2005-09-30,2000-08-31,2000-09-30,2005-08-31,21.54434690031882,0.7433325389624134,2.3605838389104634,0.27008306409636407,0.2461127882648171,2.6155017671836576,4.470987824018503,117,91.88085445721649,160.91390838551476,0.14951493557111503,0.1954829177842844,0.04596798221316936,5.740349153465297,0.42900613514967323
2005-10-31,2000-09-30,2000-10-31,2005-09-30,10.235310218990259,-0.7454588146140808,-0.16464283152744302,0.3126110865984686,0.18548217960554805,0.33734720620889747,0.12258752342087714,118,92.21820166342538,161.03649590893562,0.05346844516992206,0.03223161983403995,-0.021236825335882108,5.719112328129414,0.4273459494823225
2005-11-30,2000-10-31,2000-11-30,2005-10-31,14.849682622544636,0.8368676052578686,1.578485319307985,0.3182417268195216,0.2143747873647841,0.5499968337929203,1.8607975433583628,119,92.76819849721831,162.89729345229398,0.06798398438392396,0.12504780744126862,0.057063823057344656,5.7761761511867595,0.4305111120560984
2005-12-31,2000-11-30,2000-12-31,2005-11-30,7.054802310718638,0.8609034814211057,1.1544041304616335,0.32468459019954937,0.3759410861530322,0.08614263098721105,0.6060047113542154,120,92.85434112820552,163.5032981636482,0.02679282102031734,0.07106362825866076,0.044270807238343424,5.820446958425102,0.4320949964246661
2006-01-31,2000-12-31,2001-01-31,2005-12-31,1.3219411484660286,0.8762059716853978,2.0895186381996194,0.32081958234854074,0.628439079669948,1.4721276267238506,2.134753476353259,121,94.32646875492937,165.63805164000146,0.11030115150129287,0.1328254144117883,0.022524262910495432,5.842971221335598,0.4305265739303734
2006-02-28,2001-01-31,2001-02-28,2006-01-31,0.0001,-0.7520842701641002,-0.26414831523422283,0.3450783423057778,0.530972158109279,0.2380814961133313,0.6322165671299943,122,94.56455025104269,166.27026820713147,0.04417564570054514,0.0719868252478344,0.027811179547289254,5.870782400882887,0.4312600125643705
2006-03-31,2001-02-28,2001-03-31,2006-02-28,0.0001,0.894631807547888,0.463912039179496,0.34231277748726135,0.6221781092912382,0.1855195188633212,0.025048148948614884,123,94.75006976990602,166.29531635608006,0.0388366936188769,0.014270370961790478,-0.02456632265708642,5.846216078225801,0.4302300759510129
2006-04-30,2001-03-31,2001-04-30,2006-03-31,0.0001,0.8901094167248859,2.052715084833399,0.3376838635299732,0.7548596479335066,1.351651939518042,1.6844287350906109,124,96.10172170942406,167.97974509117068,0.10440507107933496,0.11655085886574854,0.012145787786413578,5.858361866012214,0.4278969666416327
2006-05-31,2001-04-30,2001-05-31,2006-04-30,0.0001,-0.7424345508766269,-0.3882412019266616,0.36087964619514684,0.8430558857847154,0.12545292844039188,1.5160925182065181,125,96.22717463786445,169.49583760937722,0.03168001621721705,0.11013055954480638,0.07845054332758933,5.936812409339804,0.4322741136591737
2006-06-30,2001-05-31,2001-06-30,2006-05-31,0.0001,-0.7383438539476628,-0.6386667113067432,0.35538845067636227,0.6620160660538105,0.00993553276505822,1.691775687322364,126,96.2371101706295,171.18761329669957,0.008879945644164677,0.11587403147049433,0.10699408582632965,6.043806495166134,0.4378266726352863
2006-07-31,2001-06-30,2001-07-31,2006-06-30,0.0001,0.9046009877125412,0.27174106778044715,0.35394393699337556,0.7363441793379284,0.40051167825645645,0.21585605126889335,127,96.63762184888597,171.40346934796847,0.05615723695003042,0.04122685953355119,-0.014930377416479235,6.028876117749654,0.4361979823599682
2006-08-31,2001-07-31,2001-08-31,2006-07-31,0.0001,-0.7405041748346718,-0.1392332699407969,0.3555692630229975,0.6980356490614313,0.36152670107189916,0.7010192427271598,128,96.99914854995787,172.1044885906956,0.053145341772578826,0.07400481628790072,0.020859474515321892,6.049735592264976,0.43639384803818604
2006-09-30,2001-08-31,2001-09-30,2006-08-31,0.0001,-0.8088932421283519,-0.645409757753057,0.36182580787918683,0.44753618267280465,0.026726849663487297,1.1945308286933711,129,97.02587539962136,173.299019419389,0.014393918198749937,0.09622852438128611,0.08183460618253617,6.131570198447513,0.440124498541935
2006-10-31,2001-09-30,2001-10-31,2006-09-30,0.0001,0.8281034900722991,0.1565260027417059,0.35483609964083335,0.47430025219523375,0.45101632148927306,0.10098047361575294,130,97.47689172111062,173.39999989300475,0.05890124208493616,0.027870645381248893,-0.03103059670368727,6.100539601743825,0.4378495283664472
2006-11-30,2001-10-31,2001-11-30,2006-10-31,0.0001,0.8164941421381428,0.8477988642104254,0.3571762530135738,0.41340971427043716,0.0009799856240228593,0.1886939335855856,131,97.47787170673465,173.58869382659034,0.0027351062667199666,0.037952756247210756,0.03521764998049079,6.135757251724316,0.438454950273939
2006-12-31,2001-11-30,2001-12-31,2006-11-30,0.0001,-0.8108302639868621,-0.24994067441415624,0.3562465119565043,0.296380980530788,0.3145971316910384,0.2984673506617827,132,97.79246883842569,173.88716117725212,0.048819172501385025,0.04755119654532674,-0.0012679759560582857,6.134489275768257,0.437609607423858
2007-01-31,2001-12-31,2002-01-31,2006-12-31,0.0001,0.9066807838086065,0.3191224834839616,0.36136301884793226,0.1488479676378165,0.3452247562803857,0.028993410746639123,133,98.13769359470606,173.91615458799876,0.05094776598881466,0.014764673024608517,-0.036183092964206146,6.098306182804051,0.43571835619761257
2007-02-28,2002-01-31,2002-02-28,2007-01-31,0.0001,0.892323765833118,0.5124585728134735,0.36233093344302697,0.21356520830845785,0.14429756486785178,0.08933724334512817,134,98.28199115957392,174.00549183134387,0.03281535462270398,0.02582045402116635,-0.006994900601537627,6.091311282202514,0.43517879737477205
2007-03-31,2002-02-28,2002-03-31,2007-02-28,5.857020818056661,-0.7204256830068144,-0.344660617223286,0.35577916686163086,0.146184153608226,0.14119938466329943,0.24092858905263956,135,98.42319054423723,174.24642042039653,0.032340707597025335,0.042245191622298714,0.009904484025273379,6.101215766227787,0.4351494262735728
2007-04-30,2002-03-31,2002-04-30,2007-03-31,7.054802310718638,0.8760822644603219,0.5096309165309458,0.35773724605422047,0.017593806249688242,0.13428659039925664,0.24210051789393042,136,98.55747713463649,174.48852093829046,0.031422943846726614,0.04219183412542213,0.010768890278695514,6.111984656506483,0.4351635476955399
2007-05-31,2002-04-30,2002-05-31,2007-04-30,7.054802310718638,-0.7154369523392561,-0.8159637039439419,0.3588999505144047,-0.018049735585085113,0.010105627788190205,0.6366667009021787,137,98.56758276242466,175.12518763919263,0.008588580003885403,0.06817039090665586,0.059581810902770455,6.171566467409253,0.4371593024899323
2007-06-30,2002-05-31,2002-06-30,2007-05-31,12.32846739442066,-0.7049156793020251,-0.39334181334717816,0.34952716752487856,0.0023940059115453113,0.09707827394604895,0.15660683864437305,138,98.66466103637072,175.281794477837,0.02652292882078144,0.03368727005991521,0.0071643412391337695,6.178730808648387,0.43710833557876383
2007-07-31,2002-06-30,2002-07-31,2007-06-30,17.886495290574334,0.74323923152479,0.46230226564619537,0.35010628475861755,0.018274105733690996,0.07892557879707064,0.19716100679528456,139,98.74358661516779,175.47895548463228,0.02382876243961037,0.03766197697039541,0.01383321453078504,6.192564023179172,0.43729100539457366
2007-08-31,2002-07-31,2002-08-31,2007-07-31,21.54434690031882,0.7753569596402833,0.23199328366338387,0.3514006727630437,0.04920965186737273,0.2952440843711289,0.03340985605253978,140,99.03883069953892,175.51236534068482,0.04592261226168036,0.01544803641071294,-0.03047457585096742,6.162089447328205,0.43571593655355334
2007-09-30,2002-08-31,2002-09-30,2007-08-31,21.54434690031882,0.7669662789989972,2.091317215811438,0.3555225270395686,0.27727023299774733,1.7539054038359898,3.290766455855455,141,100.7927361033749,178.80313179654027,0.11153046856028412,0.1527703151481472,0.04123984658786309,6.203329293916068,0.436292110263109
2007-10-31,2002-09-30,2002-10-31,2007-09-30,14.849682622544636,0.8587478016500881,1.4831841851104237,0.38667582360529323,0.38782508152847384,0.38992079698902327,1.1998115657998527,142,101.18265690036394,180.00294336234015,0.05240153724421166,0.09192049403665443,0.03951895679244277,6.24284825070851,0.4378833200705696
2007-11-30,2002-10-31,2002-11-30,2007-10-31,7.054802310718638,-0.7104731192565062,-0.42998257629437936,0.390649474907992,0.2813432948197401,0.07867494469118876,0.505984494916261,143,101.26133184505512,180.5089278572564,0.023455797543462924,0.05948405762305161,0.03602826007958869,6.278876510788099,0.4390231383727957
2007-12-31,2002-11-30,2002-12-31,2007-11-30,3.351602650938841,0.8893946747979243,1.2573433302152868,0.38376471208928115,0.406950295205527,0.13538621302344492,0.7231683139931104,144,101.39671805807856,181.2320961712495,0.03066238795144687,0.07086608625081331,0.040203698299366444,6.319080209087465,0.4405145655752557
2008-01-31,2002-12-31,2003-01-31,2007-12-31,14.849682622544636,0.8705864010068246,1.652340942970943,0.3289876070359073,0.5180518334961087,0.6111401638815286,1.286611783873213,145,102.00785822196009,182.51870795512272,0.06492118106525091,0.09419758338920901,0.029276402323958103,6.348356611411424,0.4411101230946608
2008-02-29,2003-01-31,2003-02-28,2008-01-31,14.849682622544636,0.8778444644254713,0.9939421694119868,0.33044475974975823,0.5581754665459849,0.013478677103135987,0.18989261932670634,146,102.02133689906323,182.70860057444943,0.009608314430006072,0.03606430893487415,0.026455994504868074,6.374812605916292,0.4416172168233977
2008-03-31,2003-02-28,2003-03-31,2008-02-29,17.886495290574334,-0.6784093573395518,-1.1701305432097646,0.3282660117709417,0.4893863060471117,0.24178972463360843,2.75399617296747,147,102.26312662369683,185.4625967474169,0.040556479861201346,0.13687464280616815,0.09631816294496681,6.471130768861259,0.44860511813619297
2008-04-30,2003-03-31,2003-04-30,2008-03-31,14.849682622544636,-0.6897568931227934,-0.9712428124009127,0.33148661122474354,0.36598016196945676,0.07923432275184789,1.7881652831839376,148,102.34236094644868,187.25076203060084,0.02313800003502018,0.10991905139397323,0.08678105135895306,6.557911820220212,0.45344755964344907
2008-05-31,2003-04-30,2003-05-31,2008-04-30,8.497534359086439,0.887521724351555,0.3235047713259821,0.32659436234598366,0.4609358682419505,0.31811512330025127,0.018887306399526297,149,102.66047606974894,187.26964933700037,0.04620606916324375,0.011258794146550717,-0.03494727501669303,6.522964545203519,0.4518039819415336
2008-06-30,2003-05-31,2003-06-30,2008-05-31,14.849682622544636,0.8017642368201622,0.6541502459478872,0.32213665780335327,0.5482268731832058,0.021789890301240088,0.011219760897845635,150,102.68226596005017,187.2808690978982,0.01205263188443091,0.008648607170269532,-0.003404024714161378,6.519560520489358,0.45172047494944834
2008-07-31,2003-06-30,2003-07-31,2008-06-30,17.886495290574334,-0.7583100560636088,-0.2561661980117198,0.3209971201286131,0.488354501211713,0.25214845417923565,0.5543110715721492,151,102.93441441422941,187.83518016947036,0.04086388763254506,0.06058823523442633,0.01972434760188127,6.539284868091238,0.45199608336756203
2008-08-31,2003-07-31,2003-08-31,2008-07-31,21.54434690031882,-0.6782852163758426,-1.405365072275337,0.3244446037052214,0.35190797155015296,0.5286451168548296,3.0880085505557027,152,103.46305953108424,190.92318872002605,0.05897396374978302,0.14253366524207586,0.08355970149229285,6.622844569583531,0.4580906582133156
2008-09-30,2003-08-31,2003-09-30,2008-08-31,21.54434690031882,0.8584925142079189,0.7236064120073765,0.32877730169618885,0.23793207123314775,0.018194260566855174,0.23587956528648168,153,103.4812537916511,191.15906828531254,0.010904895035307748,0.03926444326792885,0.0283595482326211,6.651204117816152,0.4586641652950453
2008-10-31,2003-09-30,2003-10-31,2008-09-30,17.886495290574334,-0.751396109067234,-2.2066491928064833,0.32784273059613406,-0.06955404359326117,2.1177615377325942,4.567175676790685,154,105.59901532938369,195.7262439621032,0.11726763533458368,0.17221203475432612,0.05494439941974244,6.706148517235895,0.46047595257675344
2008-11-30,2003-10-31,2003-11-30,2008-10-31,2.310129700083158,0.8087328563419205,1.109507493860282,0.3494559248947418,0.058736795586293945,0.09046538257430177,1.1041190603512048,155,105.689480711958,196.83036302245443,0.02415880024983907,0.08439993350980429,0.06024113325996522,6.76638965049586,0.46304279944908233
2008-12-31,2003-11-30,2003-12-31,2008-11-30,0.0001,0.791189728876049,0.6748622389039646,0.3508101597207347,0.010196704643683765,0.0135320849232054,0.4417802724335046,156,105.7030127968812,197.27214329488794,0.009313653103004832,0.053215832449485335,0.043902179346480504,6.810291829842341,0.46417668997049744
2009-01-31,2003-12-31,2004-01-31,2008-12-31,1.3219411484660286,0.8161742095741567,0.4321119386498467,0.3507016925755476,-0.09148904571640759,0.14750382794753805,0.2741579908293105,157,105.85051662482874,197.54630128571725,0.030651506124354237,0.041787907831704406,0.011136401707350169,6.821428231549691,0.4641736345560127
2009-02-28,2004-01-31,2004-02-29,2009-01-31,3.351602650938841,0.8781665768765827,0.16700349512637444,0.3527057226938924,-0.16040060190687527,0.5057529288444534,0.10719344275415757,158,106.35626955367319,197.6534947284714,0.056577096992323835,0.026046871426377932,-0.030530225565945902,6.7908980059837445,0.4619054436665476
2009-03-31,2004-02-29,2004-03-31,2009-02-28,4.037017258596554,-0.7462133768299494,-0.21822364363768718,0.35624125755028696,-0.0810750269425355,0.2787731583564362,0.018809743061393634,159,106.63504271202963,197.67230447153278,0.04187230951510233,0.010876592794913997,-0.030995716720188336,6.7599022892635565,0.46054636739773336
2009-04-30,2004-03-31,2004-04-30,2009-03-31,10.235310218990259,-0.7257497941896376,-0.35996339582147513,0.35452335832299975,-0.030135075560915714,0.13379968923115204,0.10878672084590214,160,106.76884240126078,197.7810911923787,0.028917953898827287,0.026075218221270718,-0.002842735677556569,6.757059553586,0.46016658236854235
2009-05-31,2004-04-30,2004-05-31,2009-04-30,21.54434690031882,0.8376631858859517,1.000775073591093,0.3398821515341606,0.026304116294510193,0.026605487910734624,0.9495936466145184,161,106.79544788917151,198.73068483899323,0.012855017608172547,0.0767990702023215,0.06394405259414895,6.821003606180149,0.46261218806902116
2009-06-30,2004-05-31,2004-06-30,2009-05-31,17.886495290574334,-0.7653258607762554,-0.7333860084451612,0.3368268963263893,-0.0893239049049105,0.0010201541669321035,0.41481599321669266,162,106.79646804333845,199.1455008322099,0.0025094317970459626,0.05060229787984262,0.048092866082796656,6.869096472262946,0.46372643320061824
2009-07-31,2004-06-30,2004-07-31,2009-06-30,10.235310218990259,0.8759846816796665,0.41691660654101453,0.32524334481038586,-0.033233671192182644,0.21074349761150699,0.20263527254327454,163,107.00721154094995,199.3481361047532,0.03595698671082059,0.0352584909099508,-0.0006984958008697945,6.8683979764620755,0.4632143864905768
2009-08-31,2004-07-31,2004-08-31,2009-07-31,7.054802310718638,-0.7217745526768964,-0.01983907144010115,0.3192953186135753,0.08222682887742035,0.49271341981913136,0.010417448007626234,164,107.49992496076908,199.3585535527608,0.05481195235391969,0.007970007806567403,-0.046841944547352285,6.8215560319147235,0.4607709423798617
2009-09-30,2004-08-31,2004-09-30,2009-08-31,12.32846739442066,0.8700768273870368,1.1294210495974852,0.3276899110361573,0.11604471534326273,0.06725942559394243,1.0269315948265259,165,107.56718438636302,200.38548514758733,0.020189920316522548,0.07889124062551868,0.058701320308996136,6.88025735222372,0.46319872266627515
2009-10-31,2004-09-30,2004-10-31,2009-09-30,5.857020818056661,0.8061306901732324,0.6611873475976482,0.3257836237084865,0.3550310937102737,0.02100857255698315,0.09373165179435052,166,107.58819295892,200.47921679938167,0.011249785153767275,0.023762333740296723,0.012512548586529448,6.892769900810249,0.4633449058882605
2009-11-30,2004-10-31,2004-11-30,2009-10-31,4.862601580065348,0.8853828237795973,2.8151740069823035,0.32524995856531397,0.4971699698037755,3.7240940107669007,5.373142716375955,167,111.31228696968691,205.85235951575763,0.14933172515017948,0.1793725377076668,0.030040812557487334,6.922810713367737,0.45926154438289957
2009-12-31,2004-11-30,2004-12-31,2009-11-30,0.0001,-0.7183308019579081,-1.6227700224689792,0.3871566303832401,0.30570061468936355,0.8180103035986738,3.7189989983819043,168,112.13029727328558,209.57135851413955,0.0697790007809807,0.14878473980853105,0.07900573902755034,7.001816452395286,0.46495409454665404
2010-01-31,2004-12-31,2005-01-31,2009-12-31,0.0001,-0.7271821715518466,-0.22759386689374517,0.39922759921033446,0.2507251308940642,0.24958847415115598,0.22878906364473436,169,112.37988574743675,209.8001475777843,0.038429869589084724,0.03679376906060072,-0.001636100528484001,7.000180351866803,0.46434791850767676
2010-02-28,2005-01-31,2005-02-28,2010-01-31,0.0001,0.9096347677535681,0.6026011947788369,0.4040976865638248,0.287024939198436,0.0942696149336296,0.09958837308614649,170,112.47415536237037,209.89973595087042,0.023548400087233304,0.024203593934171708,0.0006551938469384032,7.000835545713741,0.4641529449627497
2010-03-31,2005-02-28,2005-03-31,2010-02-28,0.0001,-0.7236101599441782,-0.08656744229008015,0.4049882357069998,0.29799628931073663,0.4058234241161189,0.14788926366274507,171,112.87997878648649,210.04762521453318,0.04871587419250399,0.029408323568401045,-0.019307550624102946,6.981527995089638,0.46259816710045654
2010-04-30,2005-03-31,2005-04-30,2010-03-31,0.0001,0.8222290618795984,1.1076826576060597,0.41176106547051905,0.4203001270963645,0.08148375531316597,0.4724947432499121,172,112.96146254179965,210.5201199577831,0.021765632622293325,0.05241242658716827,0.030646793964874946,7.012174789054513,0.4634172611888474
2010-05-31,2005-04-30,2005-05-31,2010-04-30,0.0001,0.9110582129794939,0.5817867658281255,0.4123478681315588,0.3853844347827839,0.10841968590915636,0.038573875640043956,173,113.06988222770882,210.55869383342312,0.025034044554528723,0.014932192719832524,-0.0101018518346962,7.0020729372198165,0.46300064761438686
2010-06-30,2005-05-31,2005-06-30,2010-05-31,1.9179102616724868,0.9046299050802903,0.5695385722003914,0.4090214226273424,0.4939614831699133,0.1122862013712272,0.005711896386320814,174,113.18216842908004,210.56440572980944,0.02540320838764984,0.0057294843333394055,-0.019673724054310435,6.982399213165507,0.4624819516062352
2010-07-31,2005-06-30,2005-07-31,2010-06-30,10.235310218990259,-0.6985126752512529,-1.1689938282815224,0.4007282139611292,0.36180228026803524,0.22135251535669187,2.343336725950469,175,113.40352094443674,212.90774245575992,0.03556503221317188,0.11571730889050187,0.08015227667732999,7.0625514898428365,0.4673583983541564
2010-08-31,2005-07-31,2005-08-31,2010-07-31,5.857020818056661,0.8926905749832093,1.1412614307628015,0.4031718121442497,0.45856065545161045,0.061787470342998856,0.46608034861050146,176,113.46530841477973,213.3738228043704,0.018736733237237558,0.051460507177089734,0.03272377393985218,7.095275263782689,0.46823229333614547
2010-09-30,2005-08-31,2005-09-30,2010-08-31,0.0001,0.8239388560597675,1.0902087301484202,0.39925431409556494,0.45529296216418835,0.070899645847187,0.403118032435007,177,113.53620806062692,213.77694083680544,0.02001406932355492,0.04772319151217136,0.027709122188616438,7.122984385971305,0.4689033924042397
2010-10-31,2005-09-30,2005-10-31,2010-09-30,8.497534359086439,0.8913237569308938,1.0560728101229835,0.3575691494040767,0.48820008404129966,0.02714225052768999,0.3224794330274431,178,113.56335031115461,214.09942026983288,0.012348463609953599,0.04256386035146886,0.030215396741515264,7.153199782712821,0.46957656322455743
2010-11-30,2005-10-31,2005-11-30,2010-10-31,2.782559402207123,0.9030033074902212,0.5036869810234235,0.35269445871743266,0.295576165211393,0.15945352858293818,0.04331011165794886,179,113.72280383973754,214.14273038149082,0.029846303551007324,0.015554932691914602,-0.014291370859092722,7.138908411853728,0.4689392274155526
2010-12-31,2005-11-30,2005-12-31,2010-11-30,12.32846739442066,0.8828093565578068,0.5216987682000753,0.34488927644138884,0.4742818977671475,0.13040085702406698,0.002248359601653063,180,113.85320469676161,214.14497874109247,0.026915594098761056,0.003534244852277548,-0.023381349246483506,7.115527062607244,0.46833586588825205
2011-01-31,2005-12-31,2006-01-31,2010-12-31,17.886495290574334,-0.6884829387103047,-1.332114271662829,0.34465376179229984,0.3822385307030572,0.414261292758243,2.9390055309797667,181,114.26746598951985,217.08398427207223,0.04784074021248721,0.12742684026009882,0.0795861000476116,7.195113162654856,0.47362553542269625
2011-02-28,2006-01-31,2006-02-28,2011-01-31,21.54434690031882,0.8619011742231258,1.1365022246716205,0.3241034138511764,0.4267302831941225,0.07540573690741673,0.503776208908737,182,114.34287172642728,217.58776048098096,0.020354784099936726,0.05261179666054185,0.032257012560605126,7.22737017521546,0.4744976855606645
2011-03-31,2006-02-28,2006-03-31,2011-02-28,17.886495290574334,0.7983275971564266,0.44913537573734924,0.32199570590257615,0.4713721846964083,0.12193520749958998,0.0004944756726816889,183,114.46480693392687,217.58825495665366,0.0258130317724861,0.0016437922180689664,-0.024169239554417132,7.203200935661044,0.4739384855274945
2011-04-30,2006-03-31,2006-04-30,2011-03-31,14.849682622544636,0.8735989688500185,1.8948940397468907,0.32158981918476753,0.5369731332081442,1.0430436218382473,1.8439491884150112,184,115.5078505557651,219.43220414506865,0.0752908715321946,0.10010725738185203,0.024816385849657424,7.228017321510701,0.47360574986795556
2011-05-31,2006-04-30,2006-05-31,2011-04-30,17.886495290574334,-0.6896812163062818,-0.3595707276346006,0.31507527678772307,0.45852667541958364,0.10897293473105615,0.6692833608840003,185,115.61682349049616,220.10148750595266,0.02427020581779523,0.06014771730224076,0.035877511484445526,7.263894832995146,0.4747113034055742
2011-06-30,2006-05-31,2006-06-30,2011-05-31,17.886495290574334,-0.686720206797498,-0.5196495652098049,0.31524272889639143,0.3677609973020674,0.02791259928052342,0.7874975064576375,186,115.64473608977669,220.8889850124103,0.012250213796800863,0.06506809941592118,0.05281788561912031,7.316712718614267,0.4764576600174093
2011-07-31,2006-06-30,2006-07-31,2011-06-30,17.886495290574334,0.8783599881841421,2.154724298557291,0.3156810882270848,0.6447375078719685,1.6291058527943243,2.28006010804416,187,117.27384194257101,223.16904512045446,0.0933370023315926,0.1104211700824402,0.017084167750847604,7.333796886365114,0.4745066822360019
2011-08-31,2006-07-31,2006-08-31,2011-07-31,4.037017258596554,0.9121019398343396,3.1228878037270196,0.3372287150938133,0.80987303895232,4.887574135987704,5.350037302065759,188,122.16141607855872,228.51908242252023,0.16123813062018563,0.16869393949918307,0.007455808878997439,7.341252695244112,0.46542137845325127
2011-09-30,2006-08-31,2006-09-30,2011-08-31,0.0001,-0.7090342991416551,-2.3022198398955105,0.4130956515168389,0.5271706581153257,2.5382401672671553,8.005450590234007,189,124.69965624582586,236.52453301275423,0.115887195819265,0.20580787504322948,0.08992067922396448,7.431173374468076,0.4727834163439544
2011-10-31,2006-09-30,2006-10-31,2011-09-30,0.0001,0.9308060081020245,0.7648815375524994,0.45368830808114685,0.5029047187344521,0.027530929927140218,0.06863185359802401,190,124.72718717575302,236.59316486635225,0.012037426269575853,0.019005796013186693,0.00696836974361084,7.438141744211688,0.47281998934242486
2011-11-30,2006-10-31,2006-11-30,2011-10-31,0.0001,0.9295247622938478,0.14588333373932671,0.44711052385581695,0.47308774812744403,0.6140938885469707,0.1070627287950708,191,125.34128106429998,236.7002275951473,0.05670230373571271,0.023675680499081996,-0.03302662323663071,7.405115120975057,0.47046404501695693
2011-12-31,2006-11-30,2006-12-31,2011-11-30,0.0001,-0.7267418903500725,-1.378178750789579,0.456478139895691,0.3147646215449728,0.42436998313928115,2.8660572619314855,192,125.76565104743926,239.5662848570788,0.04701340584184922,0.12217766396751831,0.07516425812566908,7.480279379100725,0.4750277522462356
2012-01-31,2006-12-31,2007-01-31,2011-12-31,0.0001,0.8354488876263501,1.3696998295732767,0.4595864018792323,0.5399157966479816,0.28542406897117845,0.6885415412977672,193,126.05107511641044,240.25482639837657,0.03845622428657243,0.059729161661940075,0.021272937375367645,7.5015523164760936,0.4753442542402878
2012-02-29,2007-01-31,2007-02-28,2012-01-31,0.0001,-0.8130172756942691,-0.2247129215471811,0.4584721434081569,0.42648120112974813,0.34610201310842237,0.42405378540897554,194,126.39717712951887,240.67888018378557,0.0422377910810241,0.04675301332198215,0.004515222240958051,7.506067538717051,0.47483062480180926
2012-03-31,2007-02-28,2007-03-31,2012-02-29,0.0001,-0.7288777391101713,-0.43799954131709695,0.462231635834837,0.35255329137521096,0.08461012595134687,0.6249737812778322,195,126.48178725547021,241.30385396506338,0.020830220397340466,0.0566126642204969,0.03578244382315643,7.541849982540207,0.4758401692424582
2012-04-30,2007-03-31,2007-04-30,2012-03-31,0.0001,-0.8562919804514143,-0.055603717479862876,0.4610460707951244,0.19001181160631483,0.6411016944604002,0.06032698812828301,196,127.12288894993061,241.36418095319166,0.05719201878368224,0.017543966363298406,-0.039648052420383835,7.502201930119824,0.47331501945359544
2012-05-31,2007-04-30,2007-05-31,2012-04-30,0.0001,-0.7233684353994542,-1.0876793635007371,0.4685022226016819,0.12933609195080345,0.13272245233401816,1.4811266188079208,197,127.25561140226463,242.8453075719996,0.025956078905573863,0.08670876099061454,0.060752682085040685,7.562954612204865,0.4759807686852856
2012-06-30,2007-05-31,2007-06-30,2012-05-31,0.0001,0.8071702840156268,0.5135575436239967,0.47052765903383736,0.21543668435362026,0.08620844132028277,0.08887604673210761,198,127.34181984358491,242.9341836187317,0.020866148860876472,0.021186526918998128,0.00032037805812165643,7.563274990262986,0.4758176146859635
2012-07-31,2007-06-30,2007-07-31,2012-06-30,0.0001,0.8017656058037701,0.06191085190174183,0.4700608527458605,0.041035563798991155,0.5473850568714308,0.0004357776533728439,199,127.88920490045635,242.93461939638507,0.05244691294772156,0.0014798099385174076,-0.05096710300920415,7.512307887253782,0.473565335322647
2012-08-31,2007-07-31,2007-08-31,2012-07-31,0.0001,0.8438026636146622,0.7485753250603906,0.47878820145040707,-0.1568238094232279,0.009068246008129856,0.8197475927236856,200,127.89827314646448,243.75436698910875,0.006733589684607259,0.06402138676737976,0.0572877970827725,7.569595684336555,0.47529853628354013
2012-09-30,2007-08-31,2007-09-30,2012-08-31,0.0001,0.7956246318283378,1.0173786640322389,0.47412157775921193,0.11980939923741786,0.04917485079868881,0.8056305851043155,201,127.94744799726315,244.55999757421307,0.015641323441398805,0.06330965458524522,0.047668331143846415,7.617264015480401,0.476825935286343
2012-10-31,2007-09-30,2007-10-31,2012-09-30,0.0001,-0.7716223848161454,-0.6742976005021095,0.44638894281636426,-0.00012219560046621467,0.009472113641773609,0.45451247657429467,202,127.95692011090493,245.01451005078735,0.006847747928476088,0.04743481596063466,0.04058706803215857,7.6578510835125595,0.477757786327097
2012-11-30,2007-10-31,2007-11-30,2012-10-31,0.0001,-0.7254996563034642,-0.12757325610431483,0.4415751698786892,-0.02291024475410301,0.3575159800551134,0.010954345944894568,203,128.31443609096004,245.02546439673225,0.04196620620601393,0.007345903300142681,-0.034620302905871245,7.623230780606688,0.4763220369487797
2012-12-31,2007-11-30,2007-12-31,2012-11-30,0.0001,-0.7127316969999202,-0.5197575160151857,0.4460159206401441,0.048624858143763106,0.03723903452672907,0.32305852325456336,204,128.35167512548676,245.34852291998683,0.01351089511822702,0.03979472593236663,0.02628383081413961,7.649514611420828,0.47685980091534985
2013-01-31,2007-12-31,2008-01-31,2012-12-31,0.0001,-0.7090115281681643,-0.25439037312808094,0.4445697017279712,-0.08671599208135004,0.20668039460997947,0.028114698059404305,205,128.55835552009677,245.37663761804623,0.03175211877777527,0.01171088675474492,-0.02004123202303035,7.629473379397798,0.4760774425468697
2013-02-28,2008-01-31,2008-02-29,2013-01-31,0.0001,-0.7993376739765026,-1.3245013701221375,0.43905641357826064,-0.1783650294625964,0.2757969077493448,1.3136285113804436,206,128.8341524278461,246.69026612942667,0.03658988850120754,0.07985510274168864,0.0432652142404811,7.672738593638279,0.4777493475958514
