Date,GC1_PX_Last,GC1_Monthly_Return,GC2_PX_Last,GC2_Monthly_Return,GC1_OPEN_INT,GC2_OPEN_INT,GC2_1M_Sign,GC1_1M_Sign,GC2_3M_Ret,GC1_3M_Ret,GC2_3M_Sign,GC1_3M_Sign,GC2_6M_Ret,GC1_6M_Ret,GC2_6M_Sign,GC1_6M_Sign,GC2_12M_Ret,GC1_12M_Ret,GC2_12M_Sign,GC1_12M_Sign,SPX Index,NDX Index,DXY Curncy,USGG10YR Index,USGG2YR Index,CPI YOY Index,PCE CYOY Index,VIX Index,JPY Curncy,LEGATRUU Index,EMUSTRUU Index,PE_RATIO,fed_eff_rate,GDP_Nominoal_YOY,GDP_Real_QoQ,CPI_YoY,US_Unemp,Cons_Conf,US_RIR
2000-05-31,271.700012,-0.010921004255362021,274.8,-0.009372746935832565,6860.0,88771.0,-1.0,-1.0,-0.07349966284558329,-0.07647858287646836,-1.0,-1.0,-0.06211604095563139,-0.06342638269369771,-1.0,-1.0,0.010294117647058787,0.004807758982420696,1.0,1.0,1420.599976,3324.080078,108.74,6.272,6.672,3.2,1.71853,23.65,107.66,209.452,240.264603,26.0223,6.83,,,3.2,4.0,110.7,3.3111
2000-06-30,291.5,0.07287444654216646,294.5,0.07168850072780208,80810.0,5090.0,1.0,1.0,0.04655294953802436,0.047054620266981706,1.0,1.0,0.00959890298251631,0.006560752626503685,1.0,1.0,0.11090154658619378,0.10584215995806923,1.0,1.0,1454.599976,3763.790039,106.84,6.031,6.362,3.7,1.74211,19.54,106.12,214.7625,250.763199,26.5124,6.86,7.6,7.8,3.7,4.0,106.4,2.7696
2000-07-31,276.799988,-0.050428857632933144,280.2,-0.04855687606112058,6091.0,7789.0,-1.0,-1.0,0.010093727469358438,0.007644615610719274,1.0,1.0,-0.02096436058700213,-0.02259895384467725,-1.0,-1.0,0.08773291925465831,0.07746202594306006,1.0,1.0,1430.829956,3609.350098,109.61,6.031,6.288,3.7,1.79197,20.74,109.43,212.6181,257.39151,26.448,6.64,,,3.7,4.0,108.3,2.8407
2000-08-31,279.600006,0.010115672403858689,282.1,0.006780870806566863,8134.0,79492.0,1.0,1.0,0.026564774381368395,0.02907616360355547,1.0,1.0,-0.0488873904248146,-0.04962612306079717,-1.0,-1.0,0.09638554216867479,0.08920916606735485,1.0,1.0,1517.680054,4077.590088,112.6,5.725,6.163,3.4,1.87258,16.84,106.67,211.6789,264.091705,26.6105,6.65,,,3.4,4.1,107.3,3.0889
2000-09-30,273.600006,-0.02145922700731273,276.9,-0.018433179723502446,2950.0,78636.0,-1.0,-1.0,-0.05976230899830226,-0.06140649742710114,-1.0,-1.0,-0.015991471215351827,-0.01724133657847704,-1.0,-1.0,-0.07545909849749588,-0.08157095833979766,-1.0,-1.0,1436.51001,3570.610107,113.25,5.802,5.979,3.5,1.85003,20.57,108.14,212.2818,261.68399,25.6532,6.6,6.5,0.5,3.5,3.9,106.8,3.0456
2000-10-31,266.399994,-0.02631583275623184,269.0,-0.028530155290718562,89730.0,16748.0,-1.0,-1.0,-0.039971448965024914,-0.037572234287813644,-1.0,-1.0,-0.03028118240807487,-0.030214843965860605,-1.0,-1.0,-0.10838581372224065,-0.1128870974180658,-1.0,-1.0,1429.400024,3282.300049,116.65,5.751,5.914,3.4,1.81848,23.63,108.84,210.5554,256.670593,25.4826,6.59,,,3.4,3.9,105.8,3.0517
2000-11-30,270.100006,0.013888934246747864,273.3,0.015985130111524137,8116.0,75476.0,1.0,1.0,-0.031194611839773123,-0.03397710942824517,-1.0,-1.0,-0.00545851528384278,-0.005888869817201159,-1.0,-1.0,-0.06723549488054603,-0.06894174280023968,-1.0,-1.0,1314.949951,2506.540039,115.24,5.468,5.613,3.4,1.90049,29.65,110.38,214.1751,256.574707,22.9977,6.62,,,3.4,3.9,107.6,3.0538
2000-12-31,273.600006,0.012958163355242469,276.2,0.010611050128064292,67794.0,8404.0,1.0,1.0,-0.0025279884434813438,0.0,-1.0,0.0,-0.06213921901528019,-0.06140649742710114,-1.0,-1.0,-0.05313678436750091,-0.05524861763987665,-1.0,-1.0,1320.280029,2341.699951,109.56,5.112,5.096,3.4,1.87109,26.85,114.41,220.3427,265.072815,22.8829,5.41,5.4,2.3,3.4,3.9,98.4,3.1132
2001-01-31,265.600006,-0.029239765440648435,268.0,-0.029688631426502465,5670.0,93919.0,-1.0,-1.0,-0.0037174721189591198,-0.0030029580255921395,-1.0,-1.0,-0.043540328336902134,-0.04046236447091167,-1.0,-1.0,-0.06359189378057295,-0.06214691120846427,-1.0,-1.0,1366.01001,2593.0,110.52,5.114,4.572,3.7,2.00522,22.02,116.57,221.4014,277.207703,23.5367,5.74,,,3.7,4.2,94.7,1.7678
2001-02-28,267.799988,0.008283064571918741,269.8,0.006716417910447747,94107.0,19185.0,1.0,1.0,-0.012806439809732839,-0.008515431132571027,-1.0,-1.0,-0.04360155973059199,-0.04220321082539613,-1.0,-1.0,-0.0903573836817263,-0.08973495215221139,-1.0,-1.0,1239.939941,1908.319946,112.01,4.896,4.39,3.5,2.03588,28.35,117.37,221.7654,273.793488,22.3417,5.59,,,3.5,4.2,90.6,1.9664
2001-03-31,257.899994,-0.03696786573418365,259.2,-0.03928836174944417,13045.0,74617.0,-1.0,-1.0,-0.06154960173787116,-0.05738308353692079,-1.0,-1.0,-0.06392199349945826,-0.05738308353692079,-1.0,-1.0,-0.0788912579957356,-0.07363505905822687,-1.0,-1.0,1160.329956,1573.25,117.37,4.917,4.18,2.9,1.93247,28.64,126.34,217.2239,270.851501,20.5191,5.29,4.7,-1.1,2.9,4.3,91.5,2.0794
2001-04-30,264.399994,0.025203567860494047,265.4,0.023919753086419693,71506.0,10276.0,1.0,1.0,-0.00970149253731356,-0.004518117367813712,-1.0,-1.0,-0.013382899628252898,-0.007507507676595471,-1.0,-1.0,-0.043258832011535686,-0.03749551346943525,-1.0,-1.0,1249.459961,1855.150024,115.76,5.338,4.276,3.3,2.02769,25.48,123.48,216.9619,270.080994,22.2194,4.67,,,3.3,4.4,88.4,1.2309
2001-05-31,265.299988,0.003403910818545519,266.9,0.005651846269781435,6444.0,71870.0,1.0,1.0,-0.010748702742772509,-0.009335325287617269,-1.0,-1.0,-0.023417489937797464,-0.017771262100601426,-1.0,-1.0,-0.028748180494905462,-0.023555479268804858,-1.0,-1.0,1255.819946,1799.890015,119.07,5.381,4.188,3.6,1.94252,22.64,119.23,217.3685,277.076904,24.1349,4.24,,,3.6,4.3,92.0,0.3848
2001-06-30,271.299988,0.022615907543878322,272.5,0.02098164106406908,75109.0,6150.0,1.0,1.0,0.051311728395061706,0.051958101247571165,1.0,1.0,-0.01339608979000717,-0.008406498353658698,-1.0,-1.0,-0.0747028862478778,-0.06929678216123503,-1.0,-1.0,1224.420044,1830.189941,119.47,5.412,4.242,3.2,2.0922,19.06,124.65,215.8441,282.11319,23.6045,3.95,3.4,2.1,3.2,4.5,92.6,0.5017
2001-07-31,266.200012,-0.01879829054765736,267.9,-0.016880733944954263,4526.0,10132.0,-1.0,-1.0,0.009419743782969059,0.006807935101541762,1.0,1.0,-0.0003731343283582822,0.002259058683906856,-1.0,1.0,-0.043897216274089934,-0.03829471264283424,-1.0,-1.0,1211.22998,1683.609985,117.18,5.054,3.797,2.7,2.12212,21.62,125.0,220.7894,266.084503,23.345,3.82,,,2.7,4.6,92.4,1.0301
2001-08-31,275.100006,0.03343348459353179,276.5,0.03210153042179931,9687.0,84356.0,1.0,1.0,0.03596852753840407,0.036939383502723855,1.0,1.0,0.0248332097850259,0.027259217054184548,1.0,1.0,-0.01985111662531025,-0.016094420255484576,-1.0,-1.0,1133.579956,1469.699951,113.42,4.832,3.629,2.7,2.04209,24.92,118.79,227.4357,278.574402,22.9702,3.66,,,2.7,4.9,91.5,0.7801
2001-09-30,292.399994,0.0628861781995016,294.0,0.06329113924050622,1879.0,99482.0,1.0,1.0,0.0788990825688074,0.0777737078263343,1.0,1.0,0.1342592592592593,0.13377278325954522,1.0,1.0,0.06175514626218859,0.06871340492587552,1.0,1.0,1040.939941,1168.369995,113.41,4.588,2.851,2.6,1.2167,31.93,119.56,229.2003,268.908813,21.3448,2.75,2.7,-1.3,2.6,5.0,81.8,0.3518
2001-10-31,280.5,-0.040697654733877986,281.1,-0.043877551020408134,80013.0,12740.0,-1.0,-1.0,0.04927211646136631,0.053718960763983636,1.0,1.0,0.059155990957046045,0.0608926110641288,1.0,1.0,0.04498141263940525,0.0529279516425214,1.0,1.0,1059.780029,1364.780029,114.86,4.232,2.423,2.1,1.78733,33.56,122.42,231.2717,268.139008,21.7355,2.66,,,2.1,5.3,82.7,0.3736
2001-11-30,273.899994,-0.02352943315508027,274.9,-0.022056207755247415,12467.0,64372.0,-1.0,-1.0,-0.005786618444846403,-0.0043620936889402495,-1.0,-1.0,0.029973772948669986,0.03241615676213305,1.0,1.0,0.0058543724844490885,0.014068818643417469,1.0,1.0,1139.449951,1596.050049,116.13,4.752,2.841,1.9,1.81466,23.84,123.48,228.5838,267.305511,25.6282,2.06,,,1.9,5.5,83.9,0.1045
2001-12-31,279.0,0.018619956596275022,279.6,0.017097126227719306,66595.0,8275.0,1.0,1.0,-0.048979591836734615,-0.0458276137994722,-1.0,-1.0,0.026055045871559823,0.028381910580843828,1.0,1.0,0.012309920347574277,0.019736819742613543,1.0,1.0,1148.079956,1577.050049,116.75,5.051,3.026,1.6,1.73873,23.8,131.66,223.8066,268.852905,25.8742,1.52,2.2,1.1,1.6,5.7,88.8,0.1983
2002-01-31,282.100006,0.01111113261648744,282.9,0.011802575107295876,9258.0,61690.0,1.0,1.0,0.006403415154748959,0.00570412121212116,1.0,1.0,0.055991041433370636,0.05972950143969191,1.0,1.0,0.055597014925373056,0.062123492572511374,1.0,1.0,1130.209961,1550.170044,120.21,5.033,3.159,1.1,1.41829,21.09,134.68,221.796,274.356903,26.4133,1.85,,,1.1,5.7,93.0,0.6078
2002-02-28,297.100006,0.053172632686863563,297.9,0.05302226935312837,88891.0,13635.0,1.0,1.0,0.08366678792288096,0.08470249181531564,1.0,1.0,0.07739602169981907,0.07997091792139033,1.0,1.0,0.1041512231282431,0.10941007958521642,1.0,1.0,1106.72998,1359.219971,119.16,4.877,3.061,1.1,1.4329,21.59,133.36,223.2868,284.432709,27.2978,1.83,,,1.1,5.7,90.7,0.6123
2002-03-31,302.600006,0.018512285051922817,303.7,0.019469620678080002,8734.0,98116.0,1.0,1.0,0.08619456366237466,0.0845878351254481,1.0,1.0,0.03299319727891148,0.03488376268571347,1.0,1.0,0.17168209876543217,0.17332304397029197,1.0,1.0,1147.390015,1452.810059,118.62,5.4,3.727,1.5,1.44851,17.4,132.73,221.9673,284.349487,28.17,1.74,3.0,3.7,1.5,5.7,95.7,0.2744
2002-04-30,309.200012,0.02181099097532746,310.2,0.021402700032927324,124886.0,8044.0,1.0,1.0,0.09650053022269356,0.09606524432331986,1.0,1.0,0.10352187833511195,0.10231733333333337,1.0,1.0,0.1688018085908063,0.1694403139812477,1.0,1.0,1076.920044,1277.069946,115.19,5.0847,3.22,1.6,1.56968,21.91,128.54,228.5365,287.232208,26.5639,1.82,,,1.6,5.9,93.0,0.1106
2002-05-31,326.5,0.05595079989841656,327.5,0.0557704706640878,13850.0,111616.0,1.0,1.0,0.09936220208123547,0.09895655808233128,1.0,1.0,0.1913423062931976,0.1920409169486874,1.0,1.0,0.22705133008617473,0.2306823021793729,1.0,1.0,1067.140015,1208.339966,111.81,5.0427,3.1928,1.2,1.65861,19.98,124.22,233.6625,285.414001,26.5986,1.79,,,1.2,5.8,96.9,0.5682
2002-06-30,313.899994,-0.03859113629402755,315.0,-0.03816793893129766,102389.0,5721.0,-1.0,-1.0,0.03720777082647353,0.0373429867017252,1.0,1.0,0.12660944206008584,0.12508958422939065,1.0,1.0,0.15596330275229353,0.15702177620442792,1.0,1.0,989.809998,1051.410034,106.11,4.7965,2.8104,1.1,1.59333,25.4,119.47,241.7978,269.556,25.1718,1.73,2.7,2.2,1.1,5.8,92.4,0.6826
2002-07-31,303.200012,-0.03408723225397692,304.2,-0.034285714285714364,12277.0,12071.0,-1.0,-1.0,-0.01934235976789167,-0.019404915158929503,-1.0,-1.0,0.07529162248144217,0.0747961912485744,1.0,1.0,0.13549832026875697,0.13899323190113155,1.0,1.0,911.619995,962.109985,107.41,4.4588,2.2339,1.5,1.53826,32.03,119.85,243.9735,256.54071,23.221,1.76,,,1.5,5.8,88.1,0.2852
2002-08-31,312.799988,0.031662188720493756,313.9,0.03188691650230102,11859.0,90471.0,1.0,1.0,-0.04152671755725201,-0.04196022052067383,-1.0,-1.0,0.05370929842228933,0.05284409856255601,1.0,1.0,0.135262206148282,0.13704100755272242,1.0,1.0,916.070007,942.380005,106.98,4.1409,2.149,1.8,1.68772,32.64,118.46,247.9547,274.600494,20.7308,1.81,,,1.8,5.7,87.6,-0.0528
2002-09-30,323.899994,0.03548595404677579,325.2,0.035998725708824564,3697.0,129398.0,1.0,1.0,0.0323809523809524,0.03185727999727206,1.0,1.0,0.07079354626275935,0.07038991268228845,1.0,1.0,0.10612244897959178,0.10772914037747894,1.0,1.0,815.280029,832.52002,106.87,3.5942,1.6833,1.5,2.4357,39.69,121.81,250.6946,266.650787,18.5356,1.85,3.6,2.0,1.5,5.7,86.1,0.2357
2002-10-31,318.399994,-0.016980549866882688,319.3,-0.01814268142681419,98639.0,10346.0,-1.0,-1.0,0.04963839579224194,0.050131864770506684,1.0,1.0,0.029335912314635726,0.029754145028946466,1.0,1.0,0.13589469939523302,0.13511584313725478,1.0,1.0,885.76001,989.539978,106.64,3.8925,1.6697,2.0,1.80552,31.14,122.48,249.9807,283.4021,20.3194,1.82,,,2.0,5.7,80.6,-0.2759
2002-11-30,316.799988,-0.005025144567056716,317.8,-0.00469777638584401,16735.0,91568.0,-1.0,-1.0,0.012424338961452897,0.012787724275743928,1.0,1.0,-0.029618320610687032,-0.02970907197549777,-1.0,-1.0,0.15605674790833035,0.15662648754932063,1.0,1.0,936.309998,1116.099976,106.38,4.2052,2.0563,2.2,1.6977,27.5,122.55,250.6347,293.486206,20.343,1.23,,,2.2,5.9,84.2,-0.9484
2002-12-31,348.200012,0.09911624112814055,349.0,0.09817495280050337,129011.0,12121.0,1.0,1.0,0.07318573185731858,0.07502321225729958,1.0,1.0,0.107936507936508,0.10927052773374712,1.0,1.0,0.24821173104434902,0.24802871684587813,1.0,1.0,879.820007,984.359985,101.85,3.816,1.5982,2.4,1.76888,28.62,118.79,260.7936,301.808014,19.7736,1.16,3.8,0.3,2.4,6.0,86.7,-1.1269
2003-01-31,368.299988,0.057725374231176074,369.1,0.057593123209169095,9567.0,130535.0,1.0,1.0,0.15596617601002194,0.15672108963670395,1.0,1.0,0.21334648257725197,0.21470967487956427,1.0,1.0,0.30470130788264416,0.3055653320333498,1.0,1.0,855.700012,983.049988,99.91,3.9625,1.6891,2.6,1.7809,31.17,119.87,263.7244,307.320587,19.1827,1.33,,,2.6,5.8,82.4,-1.3474
2003-02-28,350.299988,-0.048873202787071524,351.1,-0.04876727174207529,107869.0,29245.0,-1.0,-1.0,0.10478288231592203,0.10574495350044022,1.0,1.0,0.11850907932462573,0.11988491508509913,1.0,1.0,0.1785834172541123,0.17906422391657562,1.0,1.0,841.150024,1009.73999,99.71,3.6897,1.508,3.0,1.72687,29.63,118.1,267.135,316.907288,19.9854,1.33,,,3.0,5.9,79.9,-1.7309
2003-03-31,335.899994,-0.041107606318273704,336.9,-0.04044431785816016,9759.0,101954.0,-1.0,-1.0,-0.03467048710601728,-0.035324576611444836,-1.0,-1.0,0.0359778597785978,0.037048472436834956,1.0,1.0,0.10931840632202827,0.11004622385896434,1.0,1.0,848.179993,1018.659973,98.88,3.796,1.4816,3.0,1.7689,29.15,118.09,267.8021,322.61911,15.1767,1.38,3.6,2.1,3.0,5.9,77.6,-1.7701
2003-04-30,339.399994,0.010419767974154892,340.2,0.009795191451469343,103488.0,12735.0,1.0,1.0,-0.07829856407477653,-0.07846862596150828,-1.0,-1.0,0.06545568430942672,0.06595477511221315,1.0,1.0,0.09671179883945835,0.09767134808519984,1.0,1.0,916.919983,1106.060059,97.19,3.8359,1.4816,2.2,1.59845,21.21,118.88,271.2372,341.581512,16.5299,1.31,,,2.2,6.0,86.0,-0.9747
2003-05-31,364.5,0.07395405552069634,365.6,0.07466196355085253,16737.0,117015.0,1.0,1.0,0.04129877527769876,0.04053671848826901,1.0,1.0,0.1504090623033354,0.15056822540031156,1.0,1.0,0.11633587786259558,0.11638591117917296,1.0,1.0,963.590027,1197.890015,93.29,3.3699,1.3217,2.1,1.63155,19.47,119.3,280.8783,355.566986,21.8504,1.28,,,2.1,6.1,92.1,-0.8078
2003-06-30,346.299988,-0.04993144581618658,347.0,-0.05087527352297594,102067.0,8669.0,-1.0,-1.0,0.02997922232116368,0.030961578403600587,1.0,1.0,-0.005730659025787954,-0.005456702856173501,-1.0,-1.0,0.10158730158730167,0.10321756807679328,1.0,1.0,974.5,1201.689941,94.73,3.5133,1.2999,2.1,1.52708,19.52,119.8,277.8326,357.091614,22.1444,1.45,3.9,3.8,2.1,6.3,89.7,-1.1123
2003-07-31,354.0,0.022235091732085266,355.0,0.023054755043227626,17181.0,14171.0,1.0,1.0,0.04350382128159902,0.04301710741927711,1.0,1.0,-0.03820102953129234,-0.03882701185426041,-1.0,-1.0,0.16699539776462857,0.1675461279335304,1.0,1.0,990.309998,1276.939941,96.89,4.4055,1.7398,2.1,1.57416,19.49,120.55,269.7375,346.202087,22.4788,1.04,,,2.1,6.2,90.9,-1.1099
2003-08-31,375.799988,0.061581887005649705,376.8,0.061408450704225404,15729.0,184005.0,1.0,1.0,0.03063457330415753,0.03100133882030165,1.0,1.0,0.07319851894047269,0.07279474985308876,1.0,1.0,0.20038228735266017,0.20140665734296648,1.0,1.0,1008.01001,1341.199951,98.1,4.4636,1.9679,2.2,1.48885,18.63,116.92,269.1203,353.72821,22.511,1.01,,,2.2,6.1,89.3,-1.1583
2003-09-30,385.399994,0.025545519708744635,386.1,0.02468152866242046,7241.0,202868.0,1.0,1.0,0.1126801152737753,0.11290790457665278,1.0,1.0,0.14603739982190578,0.14736528992018982,1.0,1.0,0.18726937269372712,0.18987342123877893,1.0,1.0,995.969971,1303.699951,92.85,3.9376,1.4577,2.3,1.46463,22.72,111.5,282.0547,364.510803,22.449,1.17,5.3,6.9,2.3,6.1,87.7,-1.3204
2003-10-31,384.600006,-0.0020757343343393853,385.6,-0.0012950012950012635,185203.0,24676.0,-1.0,-1.0,0.0861971830985917,0.0864406949152543,1.0,1.0,0.13345091122868902,0.13317623099309772,1.0,1.0,0.20764171625430627,0.20791461447075288,1.0,1.0,1050.709961,1416.390015,92.73,4.2927,1.8175,2.0,1.5659,16.1,109.94,280.4815,367.518005,23.6827,1.03,,,2.0,6.0,89.6,-1.0408
2003-11-30,396.799988,0.031721221554011025,398.0,0.032157676348547604,32678.0,177740.0,1.0,1.0,0.056263269639065694,0.055880789437385614,1.0,1.0,0.0886214442013129,0.08861450754458167,1.0,1.0,0.2523599748269352,0.25252526209060333,1.0,1.0,1058.199951,1424.25,90.23,4.3316,2.0437,1.8,1.60534,16.32,109.63,284.1357,372.3479,22.5133,1.01,,,1.8,5.8,93.7,-0.765
2003-12-31,416.100006,0.04863915973707145,417.2,0.048241206030150696,194371.0,16898.0,1.0,1.0,0.0805490805490805,0.07965753107925577,1.0,1.0,0.20230547550432276,0.20155940057381705,1.0,1.0,0.19541547277936955,0.19500284796084388,1.0,1.0,1111.920044,1467.920044,86.92,4.2455,1.8189,1.9,1.63711,18.31,107.22,293.4188,383.086395,23.9101,0.94,6.4,4.8,1.9,5.7,92.6,-0.8795
2004-01-31,402.200012,-0.03340541648538209,402.9,-0.034276126558005826,24935.0,151263.0,-1.0,-1.0,0.04486514522821561,0.045761845359929554,1.0,1.0,0.13492957746478873,0.13615822598870064,1.0,1.0,0.09157409916011905,0.09204459707992174,1.0,1.0,1131.130005,1493.079956,87.2,4.1319,1.8189,1.9,1.82899,16.63,105.71,294.5141,384.862091,22.8815,1.03,,,1.9,5.7,103.8,-0.9263
2004-02-29,396.799988,-0.013426215412445153,397.8,-0.012658227848101222,139505.0,33712.0,-1.0,-1.0,-0.0005025125628140836,0.0,-1.0,0.0,0.05573248407643305,0.055880789437385614,1.0,1.0,0.13301053830817433,0.13274336737916181,1.0,1.0,1144.939941,1470.380005,87.31,3.9711,1.641,1.7,1.85327,14.55,109.11,296.0315,386.337311,20.7647,1.04,,,1.7,5.6,94.4,-0.6931
2004-03-31,427.299988,0.07686492167938264,428.3,0.07667169431875309,14885.0,206788.0,1.0,1.0,0.026605944391179248,0.026916562937997046,1.0,1.0,0.10929810929810935,0.10871820096603324,1.0,1.0,0.27129712080736135,0.272104780091184,1.0,1.0,1126.209961,1438.410034,87.61,3.8348,1.5718,1.7,1.86049,16.74,104.23,299.3105,395.889587,20.3054,1.05,6.7,2.3,1.7,5.8,95.8,-0.7372
2004-04-30,387.5,-0.09314296540537226,388.5,-0.09292551949568062,161434.0,12188.0,-1.0,-1.0,-0.035740878629932915,-0.036549009352093265,-1.0,-1.0,0.007520746887966778,0.007540285893807175,1.0,1.0,0.14197530864197527,0.14172070374285273,1.0,1.0,1107.310059,1401.359985,90.48,4.5053,2.3145,2.3,2.01245,17.19,110.52,288.3665,375.874298,19.9992,1.03,,,2.3,5.6,94.2,-1.2851
2004-05-31,394.0,0.016774193548387162,394.9,0.016473616473616337,14840.0,136198.0,1.0,1.0,-0.007290095525389728,-0.007056421584367589,-1.0,-1.0,-0.00778894472361813,-0.007056421584367589,-1.0,-1.0,0.08014223194748338,0.08093278463648823,1.0,1.0,1120.680054,1466.219971,88.9,4.6468,2.5323,3.1,2.00574,15.5,109.52,289.7796,371.307709,18.9652,1.02,,,3.1,5.6,90.2,-2.0518
2004-06-30,393.0,-0.0025380710659898,394.2,-0.0017726006583944631,132412.0,9997.0,-1.0,-1.0,-0.07961709082418866,-0.0802714462046743,-1.0,-1.0,-0.05512943432406525,-0.05551551470056937,-1.0,-1.0,0.13602305475504317,0.1348542120076539,1.0,1.0,1140.839966,1516.640015,88.8,4.5806,2.6772,3.3,2.11006,14.34,108.77,290.6265,376.554596,19.3482,1.38,7.1,3.0,3.3,5.6,95.6,-2.0162
2004-07-31,391.0,-0.0050890585241730735,392.4,-0.004566210045662156,19584.0,19800.0,-1.0,-1.0,0.010038610038610063,0.00903225806451613,1.0,1.0,-0.026061057334326176,-0.027846871372047666,-1.0,-1.0,0.10535211267605638,0.10451977401129953,1.0,1.0,1101.719971,1400.390015,89.96,4.4747,2.6771,3.0,1.97554,15.32,111.36,290.5662,386.68161,18.6832,1.29,,,3.0,5.5,96.7,-1.7408
2004-08-31,410.899994,0.05089512531969298,412.4,0.050968399592252744,21747.0,190405.0,1.0,1.0,0.044315016459863354,0.04289338578680191,1.0,1.0,0.036701860231271866,0.0355342903891418,1.0,1.0,0.09447983014861983,0.09340076402556985,1.0,1.0,1104.23999,1368.680054,88.94,4.1167,2.3911,2.7,1.8999,15.29,109.17,296.9259,402.232086,17.9038,1.55,,,2.7,5.4,95.9,-1.1544
2004-09-30,418.700012,0.018982764940123076,420.4,0.019398642095053376,6869.0,203506.0,1.0,1.0,0.06646372399797063,0.06539443256997468,1.0,1.0,-0.01844501517627839,-0.020126319310825647,-1.0,-1.0,0.08883708883708863,0.08640378442766661,1.0,1.0,1114.579956,1412.73999,87.37,4.1194,2.605,2.5,1.94909,13.34,110.05,300.4347,408.446503,18.0221,1.94,6.4,3.7,2.5,5.4,94.2,-0.7878
2004-10-31,429.399994,0.025555246461277825,431.2,0.025689819219790744,248943.0,16530.0,1.0,1.0,0.09887869520897041,0.09820970332480816,1.0,1.0,0.1099099099099099,0.10812901677419351,1.0,1.0,0.11825726141078818,0.11648462636789447,1.0,1.0,1130.199951,1486.719971,84.91,4.0235,2.5484,3.2,1.98208,16.27,105.81,307.6313,415.228394,18.2851,1.79,,,3.2,5.5,91.7,-1.4392
2004-11-30,451.299988,0.051001384038212194,453.2,0.05102040816326525,28065.0,242934.0,1.0,1.0,0.09893307468477208,0.09832074614243003,1.0,1.0,0.14763231197771587,0.1454314416243654,1.0,1.0,0.1386934673366833,0.13734879447627413,1.0,1.0,1173.819946,1571.5,81.82,4.3492,2.9967,3.5,2.06255,13.24,103.07,315.7826,418.862305,18.503,2.02,,,3.5,5.4,92.8,-1.523
2004-12-31,438.399994,-0.028584077870615787,440.5,-0.028022947925860575,226150.0,21252.0,-1.0,-1.0,0.04781160799238826,0.047050349738227304,1.0,1.0,0.11745306950786416,0.11552161323155219,1.0,1.0,0.05584851390220513,0.05359285671339298,1.0,1.0,1211.920044,1621.119995,80.85,4.2182,3.0651,3.3,2.06626,13.29,102.63,320.621,428.648804,19.061,1.97,6.4,3.5,3.3,5.4,97.1,-1.0056
2005-01-31,421.799988,-0.03786497770800612,424.1,-0.03723041997729848,16230.0,157641.0,-1.0,-1.0,-0.016465677179962834,-0.01769912926454309,-1.0,-1.0,0.08078491335372084,0.07877234782608689,1.0,1.0,0.05261851576073484,0.04873191301645208,1.0,1.0,1181.27002,1519.630005,83.57,4.128,3.2716,3.0,2.17143,12.82,103.7,317.2467,431.588104,18.5553,2.5,,,3.0,5.3,95.5,-0.7198
2005-02-28,437.600006,0.03745855488265226,440.1,0.037726951190756974,185431.0,38509.0,1.0,1.0,-0.028905560458958424,-0.030356708097231233,-1.0,-1.0,0.06716779825412234,0.06497934385465087,1.0,1.0,0.10633484162895934,0.10282262911761997,1.0,1.0,1203.599976,1511.02002,82.51,4.3766,3.5958,3.0,2.17544,12.08,104.63,317.8506,436.65799,18.1545,2.52,,,3.0,5.4,94.1,-0.5075
2005-03-31,428.700012,-0.020338194419494582,431.1,-0.020449897750511203,2607.0,204855.0,-1.0,-1.0,-0.02133938706015881,-0.02212587165318247,-1.0,-1.0,0.025451950523311284,0.02388344808549947,1.0,1.0,0.006537473733364552,0.003276442872261587,1.0,1.0,1180.589966,1482.530029,84.06,4.4815,3.7745,3.1,2.25561,14.02,107.15,314.0052,425.3703,17.6704,2.96,7.1,4.3,3.1,5.2,92.6,-0.3984
2005-04-30,436.100006,0.01726147374122311,438.7,0.017629320343307775,229664.0,15412.0,1.0,1.0,0.03442584296156559,0.03390236701476623,1.0,1.0,0.017393320964749437,0.015603195374054968,1.0,1.0,0.12921492921492916,0.12541937032258077,1.0,1.0,1156.849976,1420.790039,84.43,4.1976,3.6495,3.5,2.10751,15.31,104.75,318.1145,431.147308,17.3288,2.97,,,3.5,5.2,87.7,-0.7606
2005-05-31,416.299988,-0.04540247128545105,418.9,-0.04513334852974704,5980.0,180197.0,-1.0,-1.0,-0.04817087025675992,-0.04867462913151799,-1.0,-1.0,-0.07568402471315094,-0.07755373572046276,-1.0,-1.0,0.060774879716383845,0.05659895431472073,1.0,1.0,1191.5,1542.630005,87.76,3.981,3.5736,2.8,2.17689,13.29,108.57,313.8526,442.586792,17.3277,3.09,,,2.8,5.1,86.9,0.1973
2005-06-30,437.100006,0.04996401297037756,440.1,0.050608737168775564,229862.0,9130.0,1.0,1.0,0.02087682672233826,0.019594107219199186,1.0,1.0,-0.0009080590238365049,-0.0029653011354739967,-1.0,-1.0,0.11643835616438358,0.11221375572519077,1.0,1.0,1191.329956,1493.52002,89.09,3.913,3.6331,2.5,2.08637,12.04,110.92,312.4451,450.597687,17.4322,3.35,6.7,2.1,2.5,5.0,96.0,0.7197
